country,total_score,rank,sdg1_wpc,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_births,sdg3_fertility,sdg3_lifee,sdg3_hiv,sdg3_matmort,sdg3_ncds,sdg3_neonat,sdg3_pollmort,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_uhc,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_scarcew,sdg6_sanita,sdg6_water,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_accounts,sdg8_adjgrowth,sdg16_clabor,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_articles,sdg9_qs,sdg9_rdex,sdg9_rdres,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rentover,sdg12_ewaste,sdg12_msw,sdg12_mswrecycl,sdg12_prodnitro,sdg12_so2prod,sdg12_reacnitro,sdg12_so2import,sdg6_wastewat,sdg13_ccvm,sdg13_co2import,sdg13_co2pc,sdg13_ecr,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpfa,sdg15_cpta,sdg15_forchg,sdg15_biofrwter,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg8_slavery,sdg16_u5reg,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_secrecy,sdg17_cohaven,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Kazakhstan,59.92524838618915,66,98.974590496813,4.574292188898836,35.63096268871996,46.660847880299244,78.85861970875126,91.74037909247559,80.12093067169188,99.8828402366864,86.29978594448987,62.347540983606535,98.64948717012811,98.34340456890199,21.657223796034017,86.36610878661088,79.02429975483284,58.877227722772275,56.44,88.43525179856115,35.56886227544912,91.20774193548387,88.8016393442623,98.69736842105263,99.78600288311458,32.999776163927024,80.04008128197987,85.94069274360109,14.206349249797494,74.19076382466572,69.89604158194682,80.47889843845064,43.05172413793104,69.12666012412305,1.8774066381042802,97.17179003433269,97.22222222222223,86.21764705882354,91.51112915136638,99.99999999999999,89.98074362510091,2.382678145884754,58.459061637534504,62.50646593168088,94.36595744680851,42.23750581074088,82.19875797475228,34.46964276764747,49.859050364178685,73.86883687218732,35.35447761194031,42.15080964625756,1.2986970112233922,2.9536767385609903,37.0635721493441,5.0330064088853455,15.356229166125326,93.35581572919318,66.29234135667396,44.68826815642457,90.26908439942741,87.37651821862349,52.623263620467675,72.57651245551601,75.6440251572327,58.13810155026276,65.97006786005704,11.995141390549279,44.27974112172174,99.0,16.444,5.7142857142857135,19.68747974731967,61.282746880079785,4.695881826320502,59.89767441860465,53.90893397940643,19.443951851707293,28.20005448106783,81.34111395046976,18.209811128714282,16.773235173672933,86.33667494735778,93.21874144435778,79.99908567565204,21.571428571428577,58.05032729666167,89.29932885906041,68.16857142857143,54.01946704241452,60.4,80.2,99.6853813559322,99.0,14.631937459881822,4.98955223880597,60.624155283968356,99.0,83.43279020236008,56.264338705139465,76.7065855159248,62.59458046448401,65.63833107061288,59.78661319069655,70.96863773058801,55.9742868244712,29.215372885411448,68.11214174743056,76.75628874617286,61.08622707647708,22.84509854200142,48.55834573625119,58.90750967395096,72.47604620008772,44.81141124566403
Kenya,52.555169121934334,60,69.2096544119521,6.675106311548792,40.72318421437446,87.14962593516209,56.83965457110139,61.03388856978748,80.5813953488372,55.244970414201184,55.03439318870556,37.35409836065574,86.00211702011168,62.011790714812086,70.8300283286119,54.884937238493734,41.809355405610646,57.89702970297029,34.66,71.34172661870504,21.044910179640738,68.66129032258064,60.40000000000001,68.73684210526315,80.98667631789749,30.00961532760317,76.05742324509339,41.43973574293882,16.164178713977016,74.6168389487543,51.855667573161384,79.59222632462743,31.568965517241377,73.50113395035078,1.500489158983899,89.93461749643336,22.333333333333336,28.564705882352953,94.68308771939728,31.87096774193548,15.316984975737192,81.44356464567674,67.7083716651334,63.87891376832364,44.444680851063836,32.953850438107935,62.81400162888557,28.106196940060705,55.817861593437044,45.768371460905975,40.8955223880597,11.55431232191257,1.3318885915384993,1.75002715815403,5.595358224016145,19.126498563920773,8.807278046430065,37.468312547722086,65.70743982494528,40.92737430167597,43.48819215646477,88.77935222672065,57.34368395615418,96.1814946619217,97.54716981132076,50.46288256194074,79.87761151896514,98.52042378401691,44.00240686012468,52.85107475751956,4.168,62.28571428571429,16.711093621590734,98.32332603403867,2.914413607878245,57.88837209302329,33.03558449424591,40.92442587487133,34.06292563334241,64.56521739130434,39.00312911999999,38.574240800717185,69.45175128821089,93.85351214690952,67.72594844468715,17.714285714285715,54.120826616815144,91.29261744966443,84.57428571428571,52.687136317360725,49.91764705882353,80.2,65.28707627118644,99.0,34.37838154783668,5.285074626865672,56.648023005032336,99.0,83.43279020236008,55.50047582513523,56.39423264002414,48.931525869501975,59.12949834134524,29.300229174220714,55.82865127068668,51.09226688810225,21.18301314981942,48.03437555811445,63.20374277977987,74.20615199368707,45.05863688730548,46.09530509735746,61.72171636010495,63.923855599348556,48.827869794933676
Kyrgyz Republic,59.77425515489073,113,97.94590712291522,9.6691472694718,61.6177208331818,68.88029925187033,79.20000032556462,89.84491671453188,86.10697696375294,98.12544378698226,80.34434075713118,64.2950819672131,98.64948717012811,93.67428150331614,38.297450424929195,77.0460251046025,99.0,77.56633663366337,44.56,81.90647482014388,42.08982035928144,86.60903225806452,83.12131147540984,97.39473684210526,99.65939747071849,36.51482790876796,83.70281929822985,78.68913170716837,14.236934857367526,64.46123782372027,71.30887805467958,61.27482473096643,30.79310344827586,80.3451159686994,2.554903879054839,97.92945596993216,92.55555555555556,80.58823529411767,97.26024687028062,99.78709677419354,72.90139159812948,24.01656852456211,19.964121435142594,35.576901265034145,44.65531914893617,42.86890617736574,73.94091896294285,28.1061969400607,28.99159799173427,29.9087898020119,14.298507462686572,22.204948224338033,1.2307145881204278,1.3930012319174756,1.0,3.9167381523466145,15.356229166125326,92.12115041995418,53.18621444201311,63.38212290502793,87.41857919522377,88.27834008097166,52.623263620467675,95.47686832740213,92.7874213836478,58.13810155026276,85.73890508895494,96.38300390857171,47.106651575710394,52.998776790476896,5.158,22.214285714285715,15.842396137488564,94.85542227827808,5.5230975828111015,54.31348837209305,42.50084797092671,51.395268391300725,50.66180877145192,88.68832508685125,31.792148088625,23.279728083793007,75.84141422268756,92.99949970039474,98.64700695692689,20.285714285714285,38.81596143101654,94.21610738255033,77.78571428571428,36.88237709244575,45.25882352941177,80.2,97.58792372881355,99.0,44.92260127920066,4.102985074626867,62.43191948238676,99.0,83.43279020236008,65.88651022639556,77.51198820686473,62.56062224845044,60.93048055065532,55.75723013973205,73.49132594179143,40.091408956109206,13.144502957697847,69.56316258899841,76.10672763222104,75.51853266071808,34.608800428215865,57.51194771852473,64.51195941048545,63.468794088460264,52.614376459053574
Cambodia,53.46350559682642,75,98.71614753972709,13.142807184422562,59.359567000087544,96.53117206982543,44.037930275299544,74.30212521539346,56.63721018059307,87.11242603550295,73.90792005387465,45.468852459016375,96.84272000584005,87.47310243183493,72.20113314447592,70.2112970711297,83.74973422143151,48.02970297029702,36.64,53.89208633093525,55.7245508982036,81.8825806451613,40.6,76.55263157894737,88.58909408193551,30.00961532760317,81.92725047837465,27.791057652742378,16.164178713977016,55.847074875277336,38.46196220167328,85.20467424688005,32.5,80.34511596869939,1.0233784259201248,98.96176992785233,36.0,52.441176470588246,92.29490173660798,53.26774193548387,10.5365479861172,75.39783110765771,14.276908923643052,48.193058077064634,58.3468085106383,33.68173103067194,98.87233609338944,28.1061969400607,38.445107433775405,18.30784009406202,26.11940298507463,30.337410521926465,1.3455683928278197,1.2032588888671916,1.0,2.148794361861401,10.353482494447299,82.19343344362434,53.18621444201311,40.92737430167597,74.62892084675785,80.46255060728745,57.37436703316413,96.1814946619217,95.92830188679245,62.83603541750544,93.24773464881854,98.30124535956489,47.85780174463083,52.88808909507813,1.0,88.21428571428571,17.32592548580095,98.16356442415267,4.486123545210385,39.888372093023236,37.937613567534825,1.0,60.20852628711523,77.00239452276377,33.665815563464314,40.66964044534884,26.8849705174092,97.78350015525696,71.28491936951978,11.285714285714288,34.493951931328446,96.74093959731543,86.27142857142857,38.64761839808797,47.58823529411765,1.0,71.99894067796609,99.0,16.082878995418636,4.102985074626867,56.648023005032336,99.0,83.43279020236008,57.33513532093693,67.35258252311003,48.89623925092654,59.12793810431318,37.885264964872135,57.874255691466686,44.62604621296595,14.362318352538027,58.76900739577113,70.82194616240314,78.17724325918743,52.04747479236242,43.207381294087405,54.05776921019982,54.53736372665967,43.958471768769456
"Korea, Rep.",71.04080350080459,156,96.85881637775033,29.71666573410922,67.1838225018221,90.11221945137157,96.95172403128052,91.74037909247559,94.85581406327181,99.22674556213019,99.0,94.48196721311473,98.97470525969997,98.41635961680177,98.1586402266289,97.55020920502092,98.94844980581892,58.485148514851474,66.34,89.50359712230215,71.73053892215569,98.04193548387097,93.34590163934428,98.69736842105263,99.25217612243554,91.42221937345715,94.22095229600578,90.11707943070338,75.34622349679046,84.03239837197303,59.3640216482179,60.23817976755127,27.379310344827587,0.0,2.9986168608041486,91.8828955786389,100.0,95.34117647058822,95.49782093196548,99.99999999999999,99.98989795963547,2.6291218653820154,95.68905243790248,34.40354844191797,99.0,54.99573732819941,87.4934505226008,46.942959972633616,81.26211794030701,91.43496465853048,77.46641791044779,76.34568072833414,42.466723747389885,45.55177270966736,80.91927346115035,100.0,78.54131059037812,65.30623568338001,68.80525164113783,85.72625698324022,99.16600052312494,76.25404858299595,43.02995433115567,43.686832740213525,91.04402515723271,99.0,75.56203810556563,91.07452162506098,39.3384449480934,43.560843016080916,82.600219558,8.071428571428571,24.721280255631953,70.18186391652972,15.727394807520145,76.18139534883721,54.60751059963658,27.539093121158924,33.61795151184963,77.73881461206443,37.40681406764284,37.597806175464136,89.21990214963209,70.07293173540523,64.61002838294475,52.42857142857144,45.21224917811791,98.2026845637584,87.26142857142857,62.93190395871018,60.4,80.2,99.72733050847458,91.92949033519093,38.33006542715482,6.171641791044777,67.51833213515455,99.0,83.43279020236008,78.42677081238847,90.72677113285285,90.07173014387845,36.74537794014919,74.56458169360624,74.52921018924573,63.90494974065086,74.88758463846723,73.27924810258601,72.81666781242551,69.03810079889246,29.675491887777596,53.93695303870936,59.781496502217806,77.7293658544252,52.75500983833854
Kuwait,61.467655681658385,131,98.50989508244245,99.99999999999999,42.26657055256768,6.4189526184538295,91.31896501556304,91.74037909247559,87.94883677016858,100.0,95.1023918899418,70.13770491803277,98.99638646567142,98.92704495210022,90.4929178470255,94.23640167364017,95.9929053394372,41.42970297029702,64.36,96.38848920863309,51.87125748502995,94.72064516129032,76.79180327868852,92.18421052631578,99.31534402730011,36.187860586275136,88.76044290882584,49.33477823402485,16.30073194283822,60.74358156685287,75.88174225282201,40.50638217545216,3.3275862068965516,69.10232145169995,100.00000000000003,70.62371097049112,100.0,98.05882352941178,94.44534295273303,99.99999999999999,100.00000000000001,12.037748331309128,77.49402023919043,85.06395748075246,99.0,38.59811731995474,91.56861680466947,35.681897450975306,54.35214436825427,83.37184425980335,49.0223880597015,96.73875877406351,2.1543937230735275,9.920730801034718,6.1947527749747735,7.955742177951583,29.1817411617839,65.01898701959787,50.261706783369796,60.727374301675965,90.94909921127112,38.57793522267205,34.74359319191515,39.1067615658363,60.05031446540881,58.997498765521605,31.88026432724463,1.4210854715202004e-14,17.92049595924837,63.07880816089443,43.669000000000004,19.857142857142858,38.83893405296304,32.32737945905312,17.736347358997314,66.42790697674423,53.18337371290127,32.785195009720354,12.609779351675293,69.65956416464891,35.087731069699984,60.70120207568982,87.12842350035945,37.21301075706803,80.11868574092834,37.0,48.02532798038333,96.74093959731543,88.25142857142858,52.32735886880049,62.96235294117648,80.2,99.64343220338984,99.0,25.320374686995258,20.8,58.51272465851904,99.0,83.43279020236008,69.94895067487145,84.1087907810736,57.97983153985283,47.20450802171767,82.47030689998059,76.62077282101053,65.6813218591085,37.65472178896013,58.66935603488122,54.75687587528611,38.71916332059345,27.189950932039082,46.93316384313801,60.049810628749114,76.31508401624941,50.908274836378574
Lao PDR,54.43951086876919,56,75.33973791828512,19.97010687108326,50.05873293773341,95.79052369077307,26.456896877990488,66.15163699023549,69.53023211900579,31.46153846153846,68.17242592236279,44.81967213114751,97.92678030441289,84.84672070744288,51.88385269121814,38.52301255230126,92.60348007203142,58.61584158415842,43.76799999999999,77.39568345323741,64.91317365269461,57.611612903225804,28.590163934426236,85.67105263157893,86.83222830280626,32.999776163927024,88.50466888517852,32.142293993470346,14.206349249797494,64.14784054965861,50.299333186473646,91.4365036480149,43.672413793103445,73.50113395035078,1.0472339625733136,98.8663834573496,67.66666666666667,52.82941176470588,94.33191771818358,76.6748558782762,1.394309897436199,89.63426337767542,30.397424103035878,62.006238099884236,77.72553191489362,32.953850438107935,94.77701235238224,28.106196940060705,44.793313566949294,17.482666761678807,11.343283582089555,10.632358051289177,1.2866912194589801,1.3901934080494946,7.713218970736631,1.8558286768974575,10.353482494447297,64.22779333163655,66.29234135667396,44.68826815642457,62.97928986040105,76.45445344129556,48.38695245762537,95.47686832740213,94.77987421383648,52.234334074803755,95.54620079194943,97.82211854776698,46.51668863986049,53.992676981844355,1.0,43.42857142857143,17.77257814345471,98.2594851086069,2.9144136078782457,42.12372093023257,33.66820109024833,32.386334924940925,40.79147371288477,85.01139067270239,20.705813862625,46.77622688498808,65.33512245876008,94.65901218552442,69.78358944197494,22.85714285714286,55.81779810404205,89.43221476510067,91.50428571428571,42.08216477160926,63.89411764705883,80.2,73.57203389830508,99.0,7.583198668332265,4.98955223880597,60.624155283968356,99.0,83.43279020236008,54.65968824780359,61.78686740011845,50.93706331903593,64.7273461444857,44.28193917025909,65.50883671789285,49.6481443866942,11.872337414621855,58.40280094824502,62.60689858644066,76.62410879678053,40.593762072127824,46.796224266201804,59.4519529667745,69.60852896724381,43.04922654777665
Lebanon,58.01983881129102,38,93.97360320389038,14.781543755595347,39.57031624022569,25.675810473815446,73.05517201245041,91.74037909247559,68.60930276471514,98.05514792899409,93.74379479532445,70.13770491803277,98.90243457312845,98.12453942520266,88.6543909348442,90.92259414225941,92.55622572736543,70.18217821782179,52.47999999999999,97.4568345323741,40.311377245508986,94.91225806451612,83.12131147540984,73.94736842105263,98.78186775008811,25.82746691967983,71.13304670425217,60.45676629221093,10.846759763819374,51.18538210948777,64.60890215763936,17.98656569156856,5.810344827586207,74.60291413383702,2.1589019706119066,87.52442160760317,78.55555555555556,98.05882352941178,95.027924078685,99.99999999999999,99.98989795963547,6.085146857833705,59.24839006439742,51.725918062511866,94.99787234042553,42.86890617736574,76.9712569566988,31.79249700211709,16.674469708562444,75.03850669540783,34.61567164179105,37.651122385155325,1.588194445234037,9.880432503245403,31.76892028254289,12.025150181037624,14.961673113982224,66.4703486892339,54.48599562363238,46.45810055865921,76.53016776272531,72.54655870445345,44.49399794888624,66.58718861209965,91.45911949685535,47.5022748077359,84.43285631240822,91.2105360030618,39.270215874535204,54.64268967596432,55.154434782608774,12.785714285714285,13.662084656399628,88.6111475692478,7.26025067144136,83.29767441860469,1.5996365838885538,14.231415584311812,67.39553255243803,74.28295820789735,21.85148011375,13.469197219296797,83.152946892245,81.48335862101433,87.62740375362601,20.285714285714285,29.134867169323115,93.41879194630873,84.29142857142857,46.710987385970554,49.91764705882353,50.5,99.47563559322033,99.0,22.659929449395595,6.762686567164179,54.066858375269575,99.0,83.43279020236008,52.23875405654627,82.90054402678902,53.409181486010084,40.752181702657786,64.29042748915825,75.27574222403854,52.52139365261818,26.022682328550978,55.80481495717516,64.523574805355,67.87212582609435,30.579799295700766,48.16144346942808,57.51687731998643,66.77329443512147,45.62236859795733
Liberia,46.34624305095416,32,8.90363786015925,4.134372202327663,42.56787172159657,88.13715710723191,46.427588081700016,40.75244112578978,73.21395392750584,54.42485207100592,46.65025975275385,27.94098360655738,96.12001314012483,46.326455416359615,61.23229461756375,50.94979079497909,19.775943242715513,50.64356435643564,14.86,62.43884892086331,7.410179640718582,55.567741935483866,41.57377049180328,38.77631578947368,38.62690748992972,33.5246670724441,1.0,25.90230508551984,16.194764321547048,32.526824213571274,23.063597343844485,83.82124929993839,18.06896551724138,80.3451159686994,1.0023855536653188,93.9690937218125,7.666666666666666,52.635294117647064,96.03001917012011,3.2787399907265904,1.0,92.5688487733891,25.074517019319227,38.35536122889435,55.18723404255319,33.68173103067194,86.31759875118773,28.106196940060705,28.443258485989407,4.799616079649407,19.83955223880598,15.008200708874833,1.346879255316504,1.0649172173958998,1.0,1.0,8.125826183614297,67.78060575209977,65.70743982494528,54.20111731843574,1.7904185648808602,96.99595141700405,68.238764661639,99.0,96.24654088050313,56.366650037399744,99.0,98.76494815051556,46.074033967129274,52.76258266503153,1.0,64.64285714285715,18.15903975254652,98.52286407313608,3.856848701880036,21.93023255813955,36.03376741368868,91.09976191047376,7.5802233723781,83.96083798294558,49.137420627999994,15.266573345516667,69.30260623224612,93.78681748946488,83.01630796374802,31.85714285714286,51.948279302361364,94.88053691275168,95.74714285714286,48.3659272683975,27.788235294117648,50.5,20.925847457627118,99.0,42.487508229481634,4.102985074626867,58.45578720345075,99.0,83.43279020236008,49.20556402769196,44.97940091845589,23.049728793888143,51.324732032430916,31.254688011958308,48.21940198355895,42.30708099402679,8.958694463294037,62.5630542984936,55.67504488117464,78.31639367151134,46.29540241760495,48.120964647525135,62.10194513179514,57.62003459920943,51.01157012688981
Sri Lanka,59.55522640783082,16,98.34345547219365,16.709251902417186,33.19798865411363,88.38403990024938,76.1275861690076,59.51751866743251,0.46046687281396714,98.35976331360945,92.76735893982395,74.35737704918031,98.97470525969997,97.03021370670596,72.29461756373938,89.67991631799163,99.0,57.37425742574258,49.31199999999999,91.2841726618705,55.7245508982036,93.9541935483871,81.66065573770493,100.0,98.34109434990421,25.068696064769323,95.59539820277439,79.62547410091884,14.873557411112182,71.3632192415721,60.4188729000584,32.898777267166025,10.0,80.3451159686994,2.168444185273182,91.32596983124145,94.55555555555556,91.45882352941176,94.50139646890506,91.68745545418027,25.17237206775559,63.337555843556245,85.21527138914443,56.435142727975816,93.73404255319149,42.73196696867901,83.02857336772092,28.1061969400607,57.298773507259696,29.64235657190482,20.947761194029866,11.740079227187433,1.324982863697003,2.3153689527685657,6.694248234106963,3.325501119072345,13.890805474912707,61.02774242809877,61.2015317286652,40.92737430167597,72.159441242629,77.9574898785425,44.49399794888623,84.90747330960853,64.33962264150944,47.5022748077359,96.91572086588052,95.40096615896101,44.46760371236267,52.63754106655675,1.0,31.64285714285715,16.980002488724594,97.16205748506786,4.486123545210385,76.34883720930236,45.702907328891584,38.59617922582244,46.96717515663307,86.04526792293926,80.06629700671431,51.26724719676215,88.49450371934213,93.00676295858597,28.96762100866195,30.571428571428577,53.209332504175826,95.27919463087248,82.59428571428572,56.46681040019935,61.33176470588235,80.2,97.0635593220339,99.0,2.7574210050853765,5.580597014925374,60.57196261682242,99.0,83.43279020236008,45.73280869433904,83.45158549484395,62.70084402589579,45.91569153398096,56.101758620296394,68.67469495859929,59.103430278716175,16.353319682771044,54.38554948614665,64.87030969001924,69.45302893751641,37.567760165464996,58.732073368717735,68.36048637801329,74.94504184020697,41.97749515920829
Lesotho,48.50456069525573,40,32.440509694925865,2.64612242614145,34.11938415426938,69.37406483790522,44.54999794487279,79.98851234922458,86.10697696375294,74.1076923076923,53.56874729424214,8.14098360655737,3.9748877614337204,63.689756816507,52.84985835694053,33.13807531380755,82.89056431841357,61.62178217821783,22.779999999999987,5.460431654676256,23.71257485029942,42.60193548387097,66.89180327868854,88.27631578947367,79.90087853705423,30.00961532760317,68.57772047905482,39.87861761195181,16.164178713977016,76.74824250944735,100.00000000000001,72.85763819906923,39.793103448275865,73.50113395035078,1.0663183918958645,98.9832265944391,22.555555555555557,64.67058823529412,93.60033926453265,23.141935483870967,37.3899636241375,5.331461418626072,23.748850045998157,48.47651643143006,50.76382978723405,32.953850438107935,7.6329577847156145,28.106196940060705,37.87868593386209,15.287404203333944,15.776119402985088,26.82848008895684,1.2545113405087462,1.2177844495816337,1.919071644803229,1.2959644933237593,9.799186246879742,23.18147111224232,65.70743982494528,40.92737430167597,69.23384939446098,85.77327935222672,49.24510136158269,96.5338078291815,96.16352201257861,52.20020867497859,85.002090453517,97.39475073812606,42.252066683505696,53.48675148065239,1.297,38.71428571428572,13.976817392557535,96.37046547456909,3.419606087735005,58.65860465116283,45.19021804966686,55.27541835286146,45.46774720784528,64.17507453144947,61.374967929733394,15.723469749929542,67.85709379758063,99.0,95.61677078581214,34.42857142857143,51.62937368387579,48.63624161073825,88.25142857142858,50.839962223358825,37.10588235294118,50.5,42.424788135593225,99.0,47.42282834876964,4.398507462686567,56.648023005032336,99.0,83.43279020236008,52.797509779361064,45.580360600721384,46.90620213392821,71.53796889942397,37.71453775543693,39.8659249477918,28.183674328062494,12.36191197824834,43.27209507962119,68.0840767027568,74.71902826750569,38.120293667286845,53.75341255859718,67.91446045261114,55.358007779374134,51.86733970412214
Lithuania,67.76872895984799,132,98.11178771632865,17.511540398388536,72.8175608335942,40.488778054862834,96.81517230545865,99.0,95.77674418604651,100.0,94.62925405262398,71.43606557377046,98.86629922984268,98.48931466470155,57.52407932011333,95.68619246861925,83.32014926992255,57.17821782178217,64.36,92.35251798561151,75.8802395209581,96.89225806451613,85.71803278688523,92.18421052631578,99.87755994880817,60.48842434203156,96.70957557806008,94.45686498023835,24.1501709736064,69.67346605188305,69.19477793967249,75.68096079993187,34.05172413793103,71.88289260658391,1.4623203003387968,94.78296942917758,91.55555555555556,93.39999999999999,87.82009508253822,99.99999999999999,100.00000000000001,25.859987608963042,85.32658693652255,59.98916199505496,99.0,53.83421188811801,68.9049138048052,65.7824378269016,70.94246472500784,72.33400109852185,59.36567164179105,51.955174091319755,1.490972496601421,29.090873964098247,23.077699293642787,24.40887680273765,31.445469914129934,71.13184016289134,68.91356673960613,65.81564245810056,99.32406193714898,85.77327935222672,60.13669870034639,59.54092526690391,92.0125786163522,71.36210162598302,68.04636078148916,92.05881370031564,42.17434771026718,44.08483943056619,47.35202572,5.7142857142857135,12.1657777874764,88.60494335872585,17.526589077887202,29.25581395348837,25.330254391278018,71.0846393185392,70.92835739580497,54.002352301882276,95.23916650125999,94.16811201910325,63.32089643895695,87.73944778873474,99.42512844191644,60.142857142857146,44.05545417124298,91.82416107382551,63.36,55.5408462974697,49.91764705882353,80.2,100.0,99.0,34.85701348948834,6.171641791044777,76.3056793673616,99.0,83.43279020236008,70.40163262972513,84.30112208571086,75.1365191645489,62.702588871029825,65.71057420101438,78.42002067287531,66.76746249028047,40.45680044753895,68.62034978686602,81.74467999657404,67.0399953045539,31.00289898459379,50.120283472198565,87.97855023799428,74.30409657442189,54.08358366197368
Luxembourg,68.73703923723208,133,98.64442003045679,26.5605975828111,57.06209774111975,47.40149625935161,96.81517230545865,99.0,95.77674418604651,99.97656804733728,96.94642900091395,89.93770491803275,98.90243457312845,98.48931466470155,91.67705382436262,99.0,94.70415048491029,74.82178217821782,86.13999999999999,98.27589928057554,81.5119760479042,99.0,87.99016393442625,100.0,99.54342518750659,60.1483537431111,88.9088569573191,88.22166371458019,60.843245547515856,83.724233292281,63.697907394366055,70.98399897575399,44.91379310344828,96.50971397733406,1.0615472845652267,86.24737656023356,97.33333333333333,100.00000000000001,76.48335197284351,99.99999999999999,100.00000000000001,5.235070093766071,97.80404783808648,81.19614436683241,99.0,55.19699507950848,79.80002036106964,89.05254330554193,81.07144967113467,99.10685301436172,88.91791044776123,58.22308708040864,25.76717705347124,52.23761464675286,1.0,29.97591634074788,39.08293781919028,72.03894120641385,32.952954048140036,90.15083798882682,100.0,88.17813765182186,22.075295914107357,25.718861209964416,83.64150943396227,37.86922422988927,0.0,96.50206900036626,0.0,0.0,96.87563425,1.0,59.29955452543935,53.28135754436763,10.380035810205909,70.78139534883724,29.42277407631738,72.70285338962998,49.76107327703623,40.58395973521458,37.76028796,73.80882632397594,72.15905683354744,0.0,99.11807139578276,88.42857142857144,84.33381014482399,98.2026845637584,85.42285714285714,97.03742327270989,76.70588235294119,100.0,100.0,99.0,51.44796226981343,66.01492537313433,41.49317038102082,19.799999999999997,83.43279020236008,70.4360180124646,93.15823179696737,79.53310903000656,69.02635336272559,76.30357828562643,70.42960551665239,80.6099501902078,52.820327341536505,65.04757774779357,70.08447785530974,34.818809124883174,30.99023697000322,52.65041116540708,56.56924850266123,92.8131228905662,44.68901450599215
Latvia,68.83105548099854,124,97.86906542170219,15.25331524171889,57.27262117112905,45.92019950124688,96.81517230545865,99.0,95.77674418604651,100.0,93.19694309490596,74.68196721311472,98.64948717012811,97.90567428150331,52.03966005665724,90.09414225941423,74.29886528823414,43.455445544554436,64.36,94.13309352517986,77.65868263473054,95.16774193548387,85.88032786885248,94.78947368421052,99.7685326302967,63.14124946270425,94.30725319911039,86.44212980514696,39.95737492297837,76.5644120559686,73.33519685518849,73.88189168375388,28.93103448275862,46.09552374527793,1.0520050699039514,94.47215950072015,86.44444444444444,98.64117647058823,94.67530484700379,99.99999999999999,94.20473669359784,42.34442024106297,93.28058877644894,51.81219243914959,99.0,59.900406094041884,66.55992941495859,69.20300898240593,58.56359767095104,80.40275223589799,51.23880597014927,47.015150462158594,2.3480279477526342,23.79416239304877,1.0,16.926026338303586,21.43610410565096,70.30033087299569,86.02735229759298,66.36871508379889,96.8840103852573,84.57085020242914,99.0,62.00711743772242,92.49685534591195,80.43311480484874,73.30315050756549,97.92712105497259,40.91805392330532,36.94901856748159,94.2877,22.214285714285715,15.120107126450335,90.45451586917503,22.16490599820949,45.12093023255812,37.99757722592368,95.36398416729176,72.23631163170799,58.92065759438417,97.50240546099086,100.0,46.52521686680689,83.83810754862711,99.29599041238482,57.57142857142858,40.45678930928526,93.9503355704698,67.46142857142857,55.44844439611225,61.564705882352946,80.2,100.0,99.0,32.1336682396976,2.477611940298507,66.26096333572967,99.0,83.43279020236008,68.33967540093333,82.42076697046463,76.72330800404734,55.560911691744735,74.97949709713137,82.80611544541614,68.151225141401,33.63606968043476,74.23213275146252,93.4849535292288,69.14777594882972,37.488453677030144,61.92789217037314,85.43234405776194,75.46531323010774,49.968060878931446
