Country,rank,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg2_trophic,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_scarcew,sdg6_wastewat,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
Jordan,100,98.1042389687655,85.34914611005692,31.13709677419356,78.8668975754577,87.21428571428572,88.5330396475771,42.86078098471986,6.451571144193545,24.255850773041516,43.530831361154995,59.69678997748639,94.98747236551216,77.96535796766744,87.20863309352518,97.98766917293233,98.95633476678796,49.5,85.25867507886436,49.728110599078335,68.68690095846645,87.24679515967678,99.56291390728475,92.48101265822785,73.96987641606594,38.28228493067943,74.33684210526312,58.07660668380463,32.865989847715745,88.89488598801663,41.5899525618132,98.72076608052865,67.62055050495098,26.82841422027853,38.672566371681434,58.807789210974576,41.85576780466272,32.855381519417186,41.9934065934066,66.87468229524862,14.330802676454933,25.871125611745516,69.49038461538461,37.84544049459041,98.24186292871813,96.4926984344749,6.738105389304357,87.98582889217379,19.414,63.21495428282894,38.528156094636756,100.0,99.06406517147744,93.5915490467753,20.306509556863173,41.99011260451657,2.44184669586975,39.17751002988378,48.21716618839479,95.62875514500774,33.85403971056441,39.35479103781851,67.87716319812786,41.67259791815738,41.841555065449505,28.84593639575972,7.8697374204372235,8.731678380715966,19.212086621291938,1.7687534210320215,77.20587557192933,65.62079850364945,58.618613341858975,57.363428571428585,64.43076923076924,70.37243935956025,86.48914909459792,74.47432546362103,81.77793851717902,82.29484902309058,80.6797153024911,92.35856094634022,54.64268967596432,90.25370701884943,41.94153598222431,59.71005290147576,95.22316710342639,70.00678777203875,98.99916801209324,14.14977618621307,31.907266702774145,42.92660666751173,63.96831916224524,65.77373987690684,33.92470142267681,44.774669786697864,94.36040139850735,87.99450521752888,97.95445825072849,97.15051947239448,55.039250669045494,84.48277267547046,64.37869332063796,99.08427543679343,50.49999999999999,95.98387096774194,94.18278612720657,57.46971935007385,74.58520058664226,37.50139923885925,12.376180604383235,20.486523908378835,99.0,51.62296028880868,71.530160617672,53.9262558972396,74.53538092420897,55.09400825136933,42.73430704780512,58.659372288876696,78.24053094377896,42.952031630293654,36.064618249655034,60.1376037146856,78.27846310873954,71.69730155006225,69.59472476844284,51.143983102359485,71.80174721522788,77.28570886060065,44.197412808086,60.91793200470643
Japan,106,98.36192364898363,98.29032258064517,16.76612903225808,96.82830282038594,88.48351648351648,88.96916299559471,95.30220713073005,20.33459936739006,59.69666015566569,51.95390056628996,31.91418951973128,98.85408990420044,99.0,98.60431654676259,96.76691729323308,98.90175322527291,96.39473684210526,97.4384858044164,92.8410138248848,100.0,97.02135527811417,99.8907284768212,96.24050632911393,97.16078784757983,60.41897652388314,92.0526315789474,84.74807197943447,45.22842639593909,97.47973473237911,74.98606008836995,99.39117517399261,74.32703627246119,80.43782689367885,100.0,68.11868461723128,96.89297470644757,100.00000000000001,39.70879120879122,75.07270998415213,62.64455444555735,17.311582381729202,32.04807692307692,32.18392581143739,98.70658123265507,100.0,2.0818363043453214,94.59122831629513,58.257046,95.15965935392043,99.99999999999999,100.0,100.00000000000001,94.29266700120374,5.7815699037026,65.49498162209828,1.0,98.22695992535347,90.88759244724935,90.52503530371172,73.60774616497832,77.16895544350109,91.9912061658716,74.58862496403927,95.56758562143767,67.22155477031804,30.74447956509923,74.27640488393487,55.468928090724354,93.5766508928853,40.821113083689674,37.68639804838075,76.79204072667167,69.01714285714286,60.230769230769226,92.83682208941869,98.26165923303313,62.9386314272554,43.18942133815552,70.5133214920071,40.868327402135236,95.33379463412592,42.779730192435125,73.78111344378294,31.908808077621572,69.53724329489016,80.46067418749328,72.15631271528011,98.99967999703826,12.684422560429724,73.44867445030769,60.29458740017747,27.235161674008822,74.39640079618344,68.78342157456981,67.34483034830347,64.96426410273651,98.98871105455171,95.70701496179487,98.66117765736432,87.91430664498722,77.57048489136791,88.1171447249277,100.00000000000001,80.96153846153845,99.0,98.98478756475258,73.39697193500739,97.97244913549619,65.87184181223645,15.559528750508132,20.609427537442173,99.0,45.60433212996388,71.13945842062897,66.68531737991303,91.2683998735711,87.95927694272898,43.16160679245738,78.399478743888,75.01855922622659,70.98732441527032,66.19429460863807,68.67998427152791,74.30663352196568,60.67461979099973,66.07527236506034,58.843706080169355,79.15764840839128,90.25788610154417,49.32902604603013,73.28928550764248
Kazakhstan,67,98.987729300942,98.86432637571157,29.700000000000017,96.82830282038594,86.85164835164835,85.48017621145374,67.23259762308999,5.7140554205390615,35.63096268871996,37.047874465763535,33.1352787567065,98.34340456890199,88.93995381062356,92.74820143884892,89.17443609022557,96.93681773073106,16.5,81.51104100946372,50.64055299539171,58.56549520766771,84.62475106156948,99.34437086092716,100.0,67.98558187435634,64.52293302209492,74.85789473684204,66.06786632390747,29.549238578680217,81.94007864989504,80.77061498982705,99.85317733875905,73.38732367015407,19.84876458341151,33.06548672566372,42.48441661138247,35.31503264070456,22.484786802993064,18.494505494505503,72.64415457759357,74.94686771192261,44.76672104404568,73.04423076923077,26.797836166924252,89.1390140409065,97.66173072151322,2.070048281345425,97.17179003433269,16.444,68.81057188883261,38.89983051296279,100.0,95.36015287136681,89.58872370329294,17.358629150889847,63.37314280131407,4.7262734311724275,56.34093666263789,81.71051858966582,96.98640493846774,30.710647872648348,37.65826475926618,77.52612744329006,32.14763986793466,35.790205084198014,20.31024734982332,4.414852278389372,4.3019327564423575,15.983118921847412,1.9255458547975102,63.2132636340918,53.22249156731566,64.02001966050095,42.42857142857143,70.01538461538462,90.60209005784411,92.12401537798286,58.96669011366042,65.71952983725136,60.06820603907637,71.51957295373666,11.995141390549307,99.0,65.97006786005704,44.27974112172174,62.617142096719135,69.2658115808126,71.20278477075564,88.39232504520847,8.772873769024173,43.920352215889636,62.23468120167322,53.68460467501908,51.08653769725699,17.128095914355587,18.209985599855997,79.94106770658237,98.99236579622664,98.43652911404402,93.2569505495218,85.30681008690696,59.0552177701202,47.731423524501366,99.69475847893115,27.653846153846153,95.09677419354838,99.0,41.993353028065,73.04251247841658,25.167433951212125,12.888623455993207,12.915159946877676,99.0,49.321299638989174,75.85068522555119,55.99011204228838,74.1360317241313,54.349964668087836,51.78238596070373,58.599569354270464,75.57687643138739,53.072312722167496,30.883542475813023,58.821325234819,76.85308134668469,59.3499816374086,59.40844879145021,52.731543947459734,62.54160882621293,72.18316462638576,39.85850339861444,59.401408334085204
Kenya,165,63.01003966286565,40.23244781783681,21.716129032258078,61.3953488372093,54.21428571428571,81.55506607929516,90.59592529711375,5.887351464895033,40.72318421437446,46.38354493204167,63.022752908974155,62.011790714812086,53.272517321016174,64.57553956834532,51.509774436090225,85.8021832616606,74.68421052631578,76.82649842271293,33.98847926267281,44.6485623003195,57.34758154185418,58.258278145695364,78.69620253164557,40.031024716786824,38.60378221080337,77.72368421052626,64.33727506426736,34.77563451776651,73.53655802128549,57.83669957503847,80.72542028502615,61.40751041643373,26.981688570092075,23.136283185840693,51.169622408575364,28.622817531278383,15.185140748738121,20.67032967032968,51.34081828530611,81.35941692988918,36.20717781402937,67.52307692307693,34.43833075734157,49.04230027897863,25.255102995436403,1.5441503520274709,89.93461749643336,1.4455,74.0431869874951,35.37613733001398,52.86302113698994,13.794428240973547,92.94424619952603,21.327980067853403,53.353666754667856,7.314697633197515,80.56432536335491,59.53055143505374,93.02970278667716,32.00008347322722,37.511071934249536,18.850281139489198,14.85079274845423,36.06154370637247,16.059893992932864,1.793913140954153,19.298841354778677,18.712558340291036,1.582991772638166,64.29412966507263,47.99421948531912,41.58692331888487,37.7897142857143,64.70769230769231,75.04228052794733,58.731903617459714,61.177187304624994,54.87070524412296,95.30728241563055,97.59074733096085,98.52042378401691,52.85107475751956,79.87761151896514,44.00240686012468,50.89532976496353,98.54752281490818,70.15962985046514,98.99912261860219,15.564905998209492,52.3718646297677,39.613639244517685,67.04725936123347,90.87197306913951,38.12639965854877,39.003510035100355,67.25072278625697,87.15761720798685,98.65682694180364,93.17603813893749,59.37958762886598,51.558921775735875,57.3327516738961,66.32168550873588,22.576923076923073,53.04838709677419,99.0,70.7403988183161,71.51002329503912,36.15850744156754,5.538975708800078,16.702886299527485,99.0,55.254151624548754,41.652872170986846,55.47218243102365,58.65253051489947,46.51130452692317,48.589858396662144,39.52014220576928,45.23241891133573,51.90058562577541,23.949916534630255,48.02810997076383,62.45551917353875,74.14926806174016,70.81779532054625,62.4761840761646,66.03901532593932,64.46447170132238,42.530904214888764,52.86468089349944
Kyrgyz Republic,115,97.83428358948935,81.20588235294117,31.2967741935484,90.29688273132112,77.96703296703296,86.78854625550662,74.62818336162988,12.793803353565453,61.6177208331818,43.530831361155,42.36010227195294,93.67428150331614,76.59353348729792,84.83453237410072,77.5624060150376,97.91928547800198,24.75,66.5205047318612,57.71198156682027,59.51437699680514,79.31187687962066,98.25165562913908,91.22784810126582,61.63594232749744,50.9060268148021,75.9868421052631,56.70231362467867,33.46903553299494,85.32271043357377,70.02668964652906,99.64503075421925,64.380837393364,27.102379330332486,36.56991150442478,45.75825775569878,33.10083018916692,17.772891462394295,37.53296703296704,72.71790808240887,54.26901329092013,32.00815660685155,74.94807692307693,37.845440494590406,84.38347256232217,96.36273874402319,2.671237454340136,97.92945596993216,5.158,66.5818175640903,31.867007071928374,99.99582342733916,81.33108719702304,96.05212071239292,18.84420353069577,56.703409396661115,4.629905024379514,36.475529385437,73.73773944697152,97.80347025663312,35.18645649782924,41.01936392047584,39.24870872246469,30.96487930871011,29.77903260537567,1.0,1.6583211571151923,6.1628823208438295,21.929199697434342,1.9509238265058724,77.33638312827907,58.391802282244555,78.99135731338339,54.19542857142858,68.26153846153846,81.20123997315521,97.80260999687086,85.56175738624498,82.44927667269441,81.13428063943162,96.1814946619217,96.38300390857172,52.998776790476896,85.73890508895495,46.56679102992602,57.477421986420175,95.84428053421807,69.85517135062474,98.93034234994234,14.14977618621307,28.090695571580802,63.557358347065545,76.7942344628841,54.94754283323624,23.39502189622039,31.792456124561244,98.45239696093591,98.98988068822881,98.3538447023923,93.63977577498841,80.3272656855151,62.01052120574325,35.051232034048084,97.65981500513877,25.115384615384613,53.2258064516129,98.2514375605553,70.52104874446086,74.38884356211838,51.82077607103564,12.888623455993207,25.364134904016716,99.0,59.199855595667884,70.11231337865964,61.24788789191822,69.79837900991193,53.29772649663371,51.55359373846915,54.99338990951948,74.05580871686273,49.36512484691247,26.842213304897335,67.14944144878348,86.75372100724135,73.78295344367187,69.69489260524955,55.847457803691675,70.19672007446772,69.01911306395657,49.65467800534269,60.622887526564455
Cambodia,71,98.75458601883986,85.72485768500948,41.83548387096776,70.70262246412668,42.60989010989011,57.13215859030837,95.97453310696095,14.22651832492703,59.359567000087544,43.530831361154995,65.66226786191675,87.47310243183493,66.99076212471132,77.55395683453237,50.46766917293233,98.5742639761826,41.249999999999986,54.34069400630915,60.22119815668203,53.18849840255592,73.64301222469655,87.98013245033113,81.20253164556962,52.20777548918641,47.54047731664766,75.03157894736836,58.07660668380464,31.157360406091385,86.28194287852008,36.38391954796395,88.86007375695345,64.380837393364,22.026293386647062,36.56991150442478,43.59304752876744,37.40709176657931,24.088641748554114,43.73406593406594,38.47520941815712,81.55327120928247,33.30016313213704,76.91538461538462,37.845440494590406,69.29870677291294,45.47759866037606,1.0231957871933444,98.96176992785233,1.0,63.21495428282894,37.551926273429046,46.18955684493082,18.045961983304835,91.15039278917223,14.302022958713877,65.81972889261017,16.68848842124946,17.124154395386974,98.6055498865844,98.39956218771974,32.75085591895804,39.21446893800181,35.04420999943734,28.195816745863002,21.685443317957315,1.0,1.2839519715148437,3.7532795199594364,21.92919969743434,2.064876159124513,77.20587557192933,67.37552213423322,89.0346517066751,61.43657142857144,75.55384615384615,78.168163369659,69.82042788789246,86.47861137019324,81.77793851717902,89.18792184724688,97.23843416370107,98.30124535956489,52.88808909507813,93.24773464881854,47.85780174463083,62.617142096719135,98.08747902604175,70.3751142860221,98.99913548273607,14.14977618621307,22.48937186192971,47.63252630244644,54.614537444933916,36.62345133420999,40.14465035899681,33.66613896138961,71.02820547300476,0.0,98.71312047304134,96.79698829579208,41.36194177315242,56.672965743146214,37.39763164537021,72.83350462487154,13.692307692307692,64.75806451612902,99.0,52.36373707533235,75.84038736026686,13.563902886169428,12.376180604383235,13.841533189017564,99.0,53.15263537906138,75.4383091916057,56.149798602421555,64.52350707467272,48.843528834641575,51.970589133936265,45.218307386370384,42.42198364403044,52.65754409150151,25.95381751174533,75.3416897630309,79.06128528623094,77.33405270796564,70.40287624525324,40.33997173588001,48.710423053286505,61.07175287263684,38.38685041172632,55.11381119946441
Kiribati,133,87.42382250867625,74.21973434535104,31.13709677419356,95.84858980702623,67.77692307692307,74.14096916299559,25.212224108658745,7.143626882258833,44.13747768576384,43.530831361155,55.24204347284365,92.65291083271923,48.47113163972287,57.45323741007194,37.51578947368421,98.95633476678796,9.55263157894737,57.46372239747634,98.08755760368663,42.75079872204472,90.37262250248551,98.14238410596026,77.44303797468355,26.418383110195677,47.774177963346304,76.50789473684206,50.03444730077122,16.885279187817275,92.96764738527202,67.3815747486985,85.56082951792406,62.90587104458391,35.095624947413825,33.59115044247788,48.405405418653615,48.601232980652505,30.112577710814367,66.14505494505495,67.04115614207305,61.7160508165324,11.497553017944536,68.60192307692307,37.84544049459041,56.32295989406215,35.832787426380904,1.055517785741447,92.1618746605132,2.0988999999999995,62.46001340404017,43.71556128696204,83.86230354527052,5.928592979985916,92.53158305258239,26.538824479108722,46.923745116911526,8.785763234058047,37.1620789760973,88.94885272875392,79.5088923818828,40.32778581765558,47.53059478953476,15.600779208103708,14.100152912070671,21.083307584436575,1.0,1.7491426989939483,2.478708777841048,20.003475551828814,2.0994019647503155,81.66348809196872,56.633033388851366,73.71845592218027,67.32000000000001,64.98461538461538,93.95893387875108,69.02250088587974,78.79568684998824,84.73182640144665,60.701243339253985,97.59074733096085,95.45758800013921,54.301355821880534,87.22456557794457,53.673826355062566,57.10290692929429,97.45476575884139,70.30490887227,99.0,10.628200537153088,40.832997759149805,54.45422740524782,96.73490311854577,65.2515592912467,53.01724196726072,19.87958383583836,62.491427418812606,92.12731275515895,85.45564719778561,90.03267123833976,93.654,65.10411241508089,38.30010403701513,93.38643371017473,34.76153846153846,59.4,99.0,74.20856720827179,72.13682856482549,36.5103808004733,12.27680594247231,100.0,99.0,57.48433212996391,64.26021787607361,51.629085694703114,60.38131419454371,56.069101577387855,52.141196415519744,41.94965920824284,52.21532601423689,49.88395900641341,21.64114901788452,68.67435710226522,81.62723700401642,72.29317619350515,69.34696879206612,64.31842189354754,62.59424263497125,71.99842556352463,61.054303774581896,57.1647987691341
St. Kitts and Nevis,46,96.76918691125434,94.74193548387096,41.83548387096776,99.0,96.67912087912087,95.94713656387665,64.03904923599322,16.440596949305718,42.50960515144957,49.65404852246138,21.18104801298216,96.49034635224761,80.93764434180139,89.82014388489209,98.68736842105262,96.53946410850149,51.497368421052634,89.3186119873817,77.51198156682027,73.24153354632585,82.26495225647395,100.0,92.48101265822785,67.8807929969104,56.79609845746196,75.9868421052631,75.07712082262212,23.116751269035554,84.37856093892863,68.1861807948674,99.33800202547695,58.758691381058455,25.36198026512518,41.70973451327434,36.103002667489605,43.37181446420777,22.77846582517346,31.397142857142853,73.34946077604177,75.02569998889439,22.47960848287113,71.96538461538461,41.436166924265834,98.73364122840854,91.0601929770307,2.948826383047371,91.4191952100642,46.03906,90.34028172449324,51.50282280410331,100.0,100.00000000000001,93.30098128183137,23.505107951181166,66.1843085633874,4.6599160376742415,48.87841024656892,55.137146561136646,91.71766329858892,40.10928092619393,43.92404415952476,81.81513986408157,35.53659948717161,35.32586694554703,1.0,15.93041462721122,6.9816703917610665,25.577017365850104,5.641328342827107,50.811350743558485,45.56481669765952,65.8800813934122,57.47657142857143,79.24615384615385,83.61356939695119,97.13063614148817,59.58749126516476,53.79656419529838,4.747779751332132,57.779359430604984,79.8228048156491,53.9896618337161,83.85531004325,40.088447590178866,61.826981629208206,89.83439220736346,66.27070237242606,99.0,10.985675917636527,1.0,53.06629484091774,57.34448524229075,43.621356192080526,29.9103173494408,19.349766177661778,56.48240099509178,97.2919103885868,90.05957060574468,58.098018713268715,68.85,61.61674092824561,49.38309768038136,96.6830421377184,53.8,88.31935483870969,99.0,66.69704579025111,71.14979587094811,23.78626815114258,15.46759028778782,24.319816290993874,99.0,44.41776173285198,77.78220208869769,60.6813256643987,78.09694312918064,53.33182587506686,52.60891060743342,67.43486004673534,79.20152230825313,50.08725282758212,30.418420446566774,67.53426888937916,73.53206524972563,54.587192156277055,66.52269262435651,38.758034068822255,58.618793103305165,71.3597095959523,41.39828729255525,60.1640872966405
"Korea, Rep.",62,98.38646504709965,98.3111954459203,31.935483870967744,96.82830282038594,96.82417582417582,93.76651982378854,94.62988115449915,27.66824615610078,67.1838225018221,56.851704807738074,52.75938093817433,98.41635961680177,97.62817551963049,98.05035971223022,88.57894736842105,98.77075752563678,99.0,94.94006309148264,76.1889400921659,95.25559105431313,98.29415153420406,100.0,98.74683544303798,95.56063336766223,61.313462443165385,78.15789473684207,90.34704370179952,44.72588832487312,94.42529137001725,74.15282793635444,99.71840203189238,89.59493828967445,100.0,91.5309734513275,67.83014383410749,84.78119466713113,76.78241461701681,14.36043956043956,59.71842405926361,62.16060735916491,28.45513866231648,0.0,32.79598145285934,99.50312667486182,99.88017979565853,3.1895302075291245,91.8828955786389,84.99409578999999,96.5914507546394,97.61776973122677,100.0,96.69435783968623,94.48693295058408,1.0,66.94529858495218,2.5792978072354398,94.63383294491841,86.40203104532134,91.94239574562062,44.162395369030435,65.1952152639346,96.22080587212116,46.860356727981554,77.20983854998295,68.51590106007068,49.87626595835407,99.70889975743177,78.20970022454902,37.40094494259768,4.240632453200517,32.18736849425339,85.22239540759483,84.85714285714286,1.4210854715202004e-14,78.77456776708958,99.09743490977935,83.75018009649062,99.0,78.77797513321491,54.25622775800712,91.07452162506098,43.56084301608091,75.56203810556563,32.66231085351605,99.0,74.80050010800642,72.96701613933212,98.99999996874432,15.727394807520145,27.134902421814246,62.741665610343524,92.21035242290749,53.178056594574606,37.245597380153804,37.41439564395644,64.12889127949978,98.24319022019554,95.97520179550008,98.16213890908327,62.61674902470742,74.12834590394054,62.59971123411492,99.735457348407,60.653846153846146,99.0,92.21751837439142,79.64844903988183,87.0774139982358,43.64517560238289,6.723972075842914,17.96543254639677,99.0,49.821660649819464,76.21104812132923,73.3140042533356,89.05735903130979,86.53513179972461,32.91509851567398,81.95129264750778,73.04532269756757,64.55149525157329,59.04307140405429,56.69317942157924,90.15554569333989,67.84198807020651,65.62372775590076,58.81624426240996,66.60145526386114,81.58396299866082,43.43124817488841,71.15606482680728
Kuwait,34,96.76673277144273,94.71480075901329,47.90322580645162,96.82830282038594,92.47252747252747,85.48017621145374,38.826825127334466,54.066472894251554,42.26657055256768,44.375371975531934,44.98515274533105,98.92704495210022,91.22632794457274,94.25179856115108,94.98045112781955,98.4651008931525,57.31578947368422,68.70662460567823,63.18663594470046,70.26837060702874,94.34503873063855,99.8907284768212,100.0,84.58753861997943,66.17687439441511,75.95210526315785,57.160411311054006,16.583756345177687,81.53129509069765,65.26071981248717,98.91796962767086,72.88017287172504,35.1895895120866,61.62654867256642,43.100281112397674,63.17726809689475,41.53841161231728,34.81318681318682,88.26707090194995,47.314110302276404,6.00652528548124,67.52307692307693,50.51499227202472,99.99999999999999,100.0,100.0,70.62371097049112,75.25,82.54926828870886,65.62491989096038,100.0,100.00000000000001,93.23534472973486,20.178309156551176,48.03253465037081,4.991038722488584,78.73469494887858,92.23151539014026,41.789886478112905,41.31635311143272,51.560994478728915,99.12742065685086,52.75995515287689,52.49540652689303,24.56060070671378,8.16769386697833,10.94492093710749,33.37991178968788,3.3318126975277544,61.82631842780925,60.38639586873164,63.49509301648446,84.29142857142858,75.13846153846154,41.118436611166146,92.96981278629167,68.91331358460941,63.30271247739603,-1.4210854715202004e-14,44.74377224199288,1.4210854715202004e-14,63.07880816089444,31.88026432724463,17.92049595924837,64.07518212862449,49.953441011876535,77.9149292794786,50.20250228775973,21.955147717099376,32.75575332887456,61.36126251742933,73.93438635242367,49.85235506335565,59.4386625319973,29.606183601836015,78.60813218584013,97.45628848578555,86.13971164733539,96.8531475000972,88.75862068965517,89.81506854277389,54.45414965707117,99.81685508735869,40.34615384615384,90.09354838709677,99.0,69.41211225997046,78.20274584789507,25.41840441015811,32.35521977523679,17.902128466697796,99.0,60.943971119133586,79.79491977896922,62.41267497492298,78.35438807359597,62.58025071209371,49.07316041633268,84.86398559288007,78.3534134715715,51.2367168257361,40.6980436631177,74.30832770879154,66.57606886486582,31.671217545429265,50.00650507405356,54.475939315520804,70.24979569055888,80.67524018180723,47.12394475424525,62.97234029531358
Lao PDR,138,85.98078829945464,58.23529411764705,41.83548387096776,73.80504700643246,21.939560439560452,71.08810572687224,93.6213921901528,18.928886337823478,53.83351349096493,43.530831361155,87.02814797248686,84.84672070744288,36.581986143187066,50.489208633093526,73.98947368421052,97.81012239497188,15.631578947368425,42.473186119873816,69.34562211981566,41.801916932907346,66.80120853220018,34.546357615894046,78.69620253164557,39.57929969104017,37.97951066613545,75.03157894736836,56.702313624678666,31.157360406091385,90.33748496331867,48.7046886207905,89.2180898876567,64.380837393364,22.026293386647062,36.56991150442478,43.59304752876743,37.40709176657931,24.088641748554114,38.40329670329671,51.775794478271735,86.53193041071648,45.412724306688425,76.91538461538462,37.845440494590406,76.01635819047405,70.80139890868374,1.0528559740963093,98.8663834573496,1.0,66.5818175640903,37.551926273429046,86.17576517274087,6.028160514935126,92.99321314094311,14.302022958713877,71.99376635777062,9.618214626785184,24.945780982591398,97.04520296142219,98.59163451128602,32.75085591895804,39.21446893800181,26.543606805068315,17.257220262369408,32.108449741405416,1.0,1.4877198744357514,1.8639657091076558,21.929199697434342,2.064876159124513,77.33638312827907,67.37552213423322,75.18807782384857,61.43657142857144,75.55384615384615,78.6996900067112,71.03324801503754,74.77099398164371,82.4492766726944,88.27353463587922,96.88612099644128,97.82211854776698,53.992676981844355,95.54620079194943,46.35362815811292,62.617142096719135,98.79218088717387,70.53165577553673,98.99859275705063,14.14977618621307,28.985241989420565,37.42758271010268,76.23417748533517,69.82282807991066,46.026394268371426,20.7060084600846,69.57545552343171,75.59782889337927,98.72839845735348,90.62277508528814,48.439871787970624,68.96005873907076,43.927104079395235,74.35971223021583,25.115384615384613,81.08064516129032,99.0,27.370014771048744,75.84038736026686,16.842966562022866,12.888623455993207,10.878694712549372,99.0,53.15263537906138,62.01718876268981,57.97193556568103,54.90962633517205,50.70289853334473,56.14742850149141,50.267248624017576,49.874790446833245,53.451417756687896,24.896694351145772,70.72616513542205,76.73830216902171,77.35591745838762,70.61805140149357,53.11745756619227,62.12681712052411,63.47159538299312,38.55258402192536,55.52017205477872
Lebanon,51,98.97545860188399,98.93738140417457,32.574193548387115,83.11232063334982,71.43956043956044,70.21585903083701,48.74363327674023,12.426254533908136,39.57031624022569,39.94680314673937,60.3510095282283,98.12453942520266,90.7690531177829,94.48920863309353,97.21353383458647,98.6834270592127,55.14473684210526,85.25867507886436,59.536866359447004,75.01277955271564,92.92383645480703,98.03311258278146,74.9367088607595,79.43022657054584,48.40990769569225,76.42105263157889,75.07712082262212,29.348223350253825,80.06825183001254,34.904400098485134,98.91764062131773,63.11754630737785,16.299055861251297,25.939823008849544,39.34964411357628,27.97331865204105,13.103594723061997,35.683516483516485,67.10518349685711,24.669470622134334,8.590538336052203,69.49038461538461,28.827820710973715,90.50375304620415,95.05577402476824,2.265501307859834,87.52442160760317,34.888333996,70.54028172449324,40.52618440857024,100.0,92.58022729558486,93.68453086509956,17.757623656790297,40.106110390325355,2.35905454131968,41.56955290637326,76.06604173017412,92.29697608342104,30.739301997105656,35.031669716209855,79.28243489703254,21.85382632369523,38.98336828206555,37.23295053003534,10.15483209634708,11.014410883208267,17.084731894463147,1.8035358950215872,64.32262751087967,47.575522134233225,70.47914389814407,44.9177142857143,72.32307692307693,72.88769933846793,92.11709923127744,57.118006673232145,50.001265822784816,79.83303730017762,61.302491103202854,89.21525746566527,54.64268967596432,84.43285631240822,39.270215874535204,53.11036020983996,94.15178753730774,69.09102229428993,98.99997674840466,10.628200537153088,18.62555291238524,19.7860311826594,66.27824858357181,88.8861023983536,13.945715414037123,21.85168751687517,87.57424527667584,93.42492860983506,97.24911802694487,94.22807450663873,54.01139240506329,52.768308284187746,44.120518316473365,99.49126413155192,23.84615384615384,95.62903225806451,99.0,70.33825701624815,73.15403723551553,31.40059519570385,4.891519365635533,16.32766122985006,99.0,50.72231046931408,76.82901118481523,53.22571960369863,78.16547111012068,44.40814169066371,39.06115237748641,60.18632144507127,76.00559545436869,45.452672480704145,32.930824044698156,62.57331170231176,68.03101776644058,65.97241542025621,68.21774677928885,48.39398376924251,62.80913896887362,70.6587037999897,40.46841725210071,58.43393745188754
