country,rank,sdg1_wpc,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_crlyld,sdg2_snmi,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg4_primary,sdg4_schlyrs,sdg4_literacy,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg6_safesan,Population using at least basic sanitation services (%),sdg6_safewat,sdg6_water,sdg6_freshwat,sdg6_scarcew,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg9_intuse,sdg9_mobuse,sdg9_infrqual,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg10_adjgini,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg12_msw,sdg12_ewaste,sdg6_wastewat,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg13_co2pc,sdg13_co2import,sdg13_ccvm,sdg13_co2export,sdg14_cpma,sdg14_biodiv,sdg14_cleanwat,sdg14_fish,sdg14_fishstocks,sdg14_trawl,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_prison,sdg16_safe,sdg16_goveff,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg17_govex,sdg17_govspd,sdg17_govrev,sdg17_cohaven,sdg1_oecdpov,sdg3_incomeg,sdg3_region,sdg3_smoke,sdg4_pisa,sdg4_resil,sdg4_science,sdg4_socioec,sdg4_tertiary,sdg5_paygap,sdg7_ren,sdg8_empop,sdg8_yneet,sdg9_netacc,sdg9_patents,sdg9_rdres,sdg9_womensci,sdg10_elder,sdg10_palma,sdg11_rentover,sdg12_mswrecycl,sdg13_ecr,sdg17_secrecy,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
Ireland,11,98.89988827229016,96.70729583841198,96.81517230545865,95.94713666648238,60.0050933786078,33.423689899002234,86.80334377413462,98.6352247605011,95.48,97.8611963190184,98.1,97.74152542372882,91.56254493170381,95.32212199969423,94.43778801843318,93.2232142857143,93.9668691211041,99.67218543046357,91.3375,90.78445397379616,86.41176470588236,93.47256724147411,90.92500000000001,99.29527623096435,86.4507042253521,74.38672729365719,69.07119026218993,36.85318107667211,26.1760106238236,88.09657950596355,93.96766157968563,95.5557033847688,1.0905015959346878,92.1634793291496,99.99999999999999,99.99999999999999,93.87873287245628,93.90097615934535,100.0,95.15223698329693,72.1888180832686,86.66877731067795,40.22370050128951,55.91615643053673,79.38765444129405,57.378456014362676,57.928223965811966,36.12496015301243,83.74055814469284,92.94424286536092,98.75761250225487,61.42857142857144,78.49662522202486,29.946619217081846,44.973932860000005,93.0848106170776,34.11962783058425,66.39897223668672,52.70018369253282,83.00067129380872,75.51808348956328,6.27360774818402,98.98275474128678,86.87639259537411,68.87724550898204,54.557609630266555,52.64908503767491,77.72344053714656,11.714911380427367,90.06039999999999,97.723,88.25423728813561,87.61873421993188,93.03888854932674,98.64378632715196,89.26824175246901,76.85714285714286,65.51482574197055,87.10672198499401,100.00000000000001,81.4375,99.0,93.18445619866394,48.32806831054334,17.827989714291334,43.99143341334038,19.799999999999997,68.97540983606558,55.323529411764675,99.0,48.162162162162176,83.06194690265482,47.13234007125814,82.37107536806765,52.44535312527273,66.22165972143051,66.1246815472282,9.490030410351393,47.13314037626631,51.89704438312069,44.21281249999999,16.113748491296906,72.82764482605778,29.77981621747371,90.40140845070422,83.94736842105263,64.85126582278481,0.0,33.23187108325873,73.76750902527077,83.93764905417787,78.28362197701627,89.82482826729218,76.86565233264028,66.57729688101992,63.146266982760835,75.84219082070192,76.71203599754965,52.41472280471033,86.02977833881657,79.49542315474301,50.678119830855444,59.40139767122031,58.733114114978584,91.33905201147884,87.89029720693249,40.74300009268917,72.0015632677172
Israel,157,98.58467677187672,96.70729583841198,96.81517230545865,95.94713666648238,58.660441426146,20.31041852399155,36.82958114493632,98.85408990420044,95.92,97.8611963190184,98.55633802816901,98.0869890329013,94.6941049604601,94.76968353462773,96.2626728110599,96.4642857142857,94.19877907895103,98.92913907284768,93.8125,84.39800674587704,90.29411764705883,95.29159789824743,95.05000000000001,99.54792511973002,90.50704225352112,70.35562506741451,75.91291895473162,45.412724306688425,83.31592156528345,91.69285867103568,96.72828868206756,95.7166001596466,5.199958517221115,92.229757267828,99.99999999999999,99.99999999999999,95.1154708285067,67.10832722387748,100.0,92.47729897375534,78.71793196082214,81.2693198858704,36.62602285001815,66.5126943049586,70.78232515081041,52.06409335727111,58.151548928648545,100.0,53.6693425809849,82.17835246824143,100.0,69.14285714285714,58.20426287744226,39.1067615658363,95.486392,67.53205104293558,54.87906272268505,59.287264191149454,26.38977566170712,81.9424384092524,72.08215871617816,9.150121065375304,98.99835800153572,45.518128133194764,79.51497005988026,12.818142734307827,34.89989235737352,58.38642675109702,45.875852839289436,16.5034,26.839000000000002,59.728813559322035,91.49073868463154,96.88422455434336,97.98616108497095,65.65068816978356,76.85714285714286,63.41356246032296,81.61777984683961,100.00000000000001,66.5875,99.0,0.0,49.562794578312456,1.8383491732591253,37.944454237718745,99.0,-1.4210854715202004e-14,64.74705882352939,82.25327102803736,45.486486486486484,50.35398230088498,8.949215421467564,41.51487703911556,61.460970153301346,84.01371803601248,51.7607660003511,2.332127295263303,51.0730824891462,62.44573222507279,65.16093749999999,39.61403181712337,100.0,38.954089439059956,56.936619718309856,67.15789473684211,64.58273056057865,31.116362950610124,43.60161145926589,37.74151624548735,49.29233838593835,67.54500765090448,89.74051289338296,67.02278574609493,66.78981531654134,80.05282526615463,74.3618995309425,75.30372881211234,64.46682393034187,59.25461901204562,78.9759850429193,48.07364871605227,61.154937530321504,46.16890214585714,58.28923535965938,72.34587049100666,45.217422846955536,67.74821683768398
Italy,90,97.73554702804533,96.70729583841198,96.81517230545865,95.94713666648238,69.08149405772497,22.84739201055164,61.1934168511439,98.92704495210022,95.92,98.08895705521472,98.22676056338028,97.72918743768695,94.76527677929548,94.17940681852927,90.78801843317973,97.05357142857142,96.00029733237113,99.8907284768212,82.675,91.57646739775248,68.94117647058825,96.1612315478676,79.375,99.81830116603567,87.21126760563381,65.30292652552924,58.3873269732554,51.0652528548124,88.64406178169747,80.53135422016189,66.09584559299566,95.27129416099002,2.7047002293075835,93.88857780547745,99.99999999999999,99.99999999999999,94.28052936942778,55.3890329466212,80.2,93.5047574827296,72.77362223172199,62.798656520595834,35.264516062400524,54.27947244676449,79.96662025385248,57.46732495511672,46.787224019038234,31.975904292223742,70.77849692432312,83.35385844112079,100.0,43.42857142857143,77.86358792184724,37.697508896797146,79.82181999999999,95.88136635325864,37.708056717534895,72.36588286382819,35.85528262379643,87.59792948631443,68.84479368737901,7.472154963680389,98.96737159615772,75.72851803778269,77.63772455089824,39.10748065348237,34.627556512378895,24.640207303302844,46.36460909208919,78.418,84.84309999999999,88.25423728813561,96.68525095658356,96.09844928650998,98.51591475228342,88.06818659382223,53.71428571428571,17.932924913237507,50.180249392756494,100.00000000000001,51.7375,99.0,83.32100218829288,48.295680606840115,17.62850252471864,42.82835481856439,99.0,32.459016393442624,84.70588235294116,75.86915887850455,43.70270270270271,62.03539823008845,38.772944926658695,62.33847895299985,70.63142999220375,3.2712761851423835,92.59328882812018,19.394363441333606,19.41027496382057,9.446019063706657,78.70468749999999,10.054245323686866,26.78408494505507,71.58908741215745,84.59154929577464,75.26315789473684,63.50858951175407,42.6267053657111,31.326320501342884,77.12707581227436,65.09728171074397,73.76531795496226,88.76703747527293,64.05050762512454,70.9120125574702,72.42252197009002,78.41872320269034,55.12061778143334,50.51562033917195,76.87773470494487,72.57275484536157,57.142627248967656,58.84171404697488,49.68434935832238,88.85980750624583,71.38556261718648,56.975922752479505,68.44184581267515
Jamaica,86,98.16480143854734,86.53665331708166,91.48965532396974,85.9162999992102,61.01358234295416,4.675891210629802,20.08241982418818,92.72586588061901,76.34,88.97852760736197,98.42957746478874,96.07589730807577,74.19662113587347,83.87983488763186,80.75115207373273,77.90178571428572,71.36806650334034,99.01655629139071,95.05,58.29344565162121,63.117647058823536,92.56621851546295,68.65,99.18747377943104,88.35211267605632,70.59653253424658,64.4415210094318,29.262642740619906,33.73333269797719,84.41685449631021,55.66342016542215,91.41920299495567,1.4312134865123354,94.1711646162711,96.99005188492863,93.18694037777908,91.91931821350653,48.31541296027125,80.2,77.27096637468443,54.85232304495717,46.34811951169939,22.46361400028273,52.24624967704135,31.757667015855937,1.0,2.833922572961133,2.413185133792121,46.92545155961952,86.08869877108165,92.44683288468684,83.28571428571429,97.41740674955595,79.27046263345196,12.879999999999999,97.5761378200244,53.9896618337161,87.34338807851057,43.37477992561291,93.43959465791583,69.3605780717142,21.135593220338986,98.99999987915868,31.24828081543866,61.928143712574894,28.75064488392089,11.182992465016145,25.728704405260558,73.62939728443237,22.8097,38.58238,54.69491525423729,93.84745700419806,97.57229846759066,59.76169388319956,81.74286877495273,58.85714285714286,44.96943462060619,57.582417110843366,99.49126413155192,44.3125,93.14516129032258,99.0,37.95046668268619,4.363245308251676,69.16308426615183,99.0,32.45901639344261,58.129411764705864,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.34964411357629,11.167498895908617,68.83525763235261,17.757623656790297,30.77603085383503,36.31101285476434,79.299375,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,62.38074141048825,49.93263012977416,10.628200537153088,50.722310469314024,65.31190891599498,58.28575033633896,77.49501608258133,47.24219646104144,64.29761331854144,53.3878840653498,74.96348353325114,54.6209576814187,27.71576687577503,55.18854315639405,81.05049683799275,72.70063816723514,58.71279327325616,38.74469392777392,61.501350145205194,70.98472029651325,52.239821345280745,59.44932066388309
Japan,139,98.40514539240235,96.70729583841198,89.0999999593044,88.96916354068765,95.30220713073005,20.33459936739006,59.69666015566569,98.85408990420044,98.34,98.54447852760737,96.97183098591549,98.83960618145564,97.11394680086269,95.76482953676808,92.8410138248848,100.0,97.02135527811417,99.78145695364238,96.28750000000001,95.21100357633179,63.117647058823536,98.30389772300313,92.575,99.15695676381495,67.94366197183099,71.13775961113565,62.093608866648964,16.019575856443723,99.49917324281182,91.62725648475029,84.95125426435794,96.28173199835514,2.0818363043453214,94.59122831629513,99.99999999999999,99.99999999999999,94.53451766897541,65.32453520670919,80.2,98.22695992535347,76.13732297082156,94.90358180286319,52.02368124439164,91.31471471788984,89.41049760408683,67.49174147217238,30.74447956509923,77.19666832305127,76.79204072667167,89.57536506437168,99.67028572280572,62.71428571428573,74.76873889875665,38.754448398576514,58.257046,95.33379463412592,42.779730192435125,73.78111344378294,31.908808077621572,78.2870505021659,72.15631271528011,14.184019370460051,98.99976923473493,79.47313692838264,83.33532934131742,54.42992261392949,52.17545748116254,27.235161673981523,74.39640079618344,68.78529999999999,67.3399,64.76271186440678,96.95636926124918,95.70701496179487,98.94519789648491,93.47948623660433,74.28571428571429,72.37712624384716,88.1171447249277,100.00000000000001,80.2,99.0,99.0,50.921534745013766,12.202515868606463,40.34560671673061,99.0,12.98360655737703,78.61764705882351,93.44859813084118,51.72972972972974,100.0,100.00000000000001,96.89297470644757,68.11868461723128,85.52359211521699,32.54451950947468,5.7815699037026,69.12881997105646,79.44783079609451,64.47343749999997,95.6803772565106,55.60358922576236,33.33313281573926,62.04929577464789,74.68421052631578,43.18942133815552,54.087899264915535,12.684422560429724,45.60433212996385,55.69437597488969,75.01832099869831,91.3226313851765,92.57138824071423,49.9478251631068,75.3270752301308,75.0790218931695,78.07757814500586,68.37962741159697,71.17518234254511,73.78733945990466,58.77350470145918,55.26231487661414,61.840901472492845,78.71025921749018,89.48940770973094,49.61479789206294,73.75660280203185
Jordan,72,98.95978081077563,93.77677172209647,87.90517187001586,88.53303958344854,42.86078098471986,6.451571144193545,24.255850773041516,94.98747236551216,77.0,87.23236196319019,98.29014084507043,99.0,58.71675053918045,82.21873566732916,49.728110599078335,71.7142857142857,87.24679515967678,99.56291390728475,96.28750000000001,66.59112866319767,41.76470588235294,90.43518559108215,72.775,98.84233661130216,84.16901408450704,60.7547689156318,13.912182732363759,25.871125611745516,54.90395581933982,78.45459871968771,73.66373222134517,90.86772708243011,5.502264268347488,87.98582889217379,99.99999999999999,99.98989795963544,93.86265237802539,40.06620452488707,50.5,39.17751002988378,45.965313098028375,63.7841616527212,41.40464449915918,52.949512617548066,48.529586763540145,25.278994614003597,7.8697374204372235,11.087218023964446,58.618613341858975,65.30347660626379,86.48914909459792,73.0,82.29484902309058,83.85053380782918,19.414,91.21053600306179,54.64268967596432,90.25370701884943,41.94153598222431,92.54665176614932,70.00678777203875,9.389830508474576,98.99998946153978,33.78190864936705,57.646706586826355,38.298796216681,32.152852529601724,59.795851951528356,77.34086746722595,8.583400000000001,8.1676,94.96610169491527,98.75851885110669,97.95445825072849,97.40160531414337,80.0123450304686,80.71428571428572,53.29989195201244,64.37869332063796,99.08427543679343,49.2625,95.98387096774194,91.50139416141816,29.882526555256618,9.282588045567852,39.29836063293092,99.0,32.45901639344261,60.088235294117624,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.349644113576275,11.167498895908617,68.8352576323526,17.757623656790297,30.77603085383503,36.31101285476435,80.743125,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,65.71952983725137,62.84769086547651,10.628200537153088,50.72231046931404,65.70939860210912,57.29719767958596,74.91706003893577,47.44830019947773,50.70846979532015,58.684586714760584,77.90254349861277,40.46601189356644,36.19620757393332,59.08626375047387,72.62803888452827,72.43450605378516,56.31429200907111,49.836163900205065,61.686015759350084,79.07098465527797,45.63715714061389,59.487844467307475
Kazakhstan,94,98.97655460839485,96.70729583841198,78.85861970875126,81.11894374817356,67.23259762308999,5.7140554205390615,35.63096268871996,98.34340456890199,87.34,91.93941717791411,90.50704225352112,97.9882851445663,26.68943206326385,57.40819446567803,50.64055299539171,60.22321428571428,84.62475106156948,99.98907284768211,78.9625,62.39782030203902,63.117647058823536,79.98262223213408,85.975,99.8671304622535,78.71830985915493,69.60958904109587,74.72762348669693,44.76672104404568,55.66828831291625,97.66173283823218,61.81162007408078,89.24191784339374,2.070048281345425,97.17179003433269,99.99999999999999,91.7638374156838,90.05411520283334,62.42349966370347,80.2,56.34093666263789,82.10965146363446,76.16473631621264,29.883742849056034,47.17858967320515,48.131447273981145,39.49802513464992,4.414852278389372,4.931856963378275,64.02001966050095,83.53614099687455,92.12401537798286,78.14285714285714,83.77193605683837,72.57651245551601,16.444,11.995141390549307,99.0,65.97006786005704,44.27974112172174,67.76352079050261,71.20278477075564,4.595641646489105,87.62266101617509,16.580610253021582,72.78323353293415,36.12811693895099,30.43358449946179,53.714930392391125,64.8008205072811,17.1271,18.2062,79.86440677966101,97.7642937601891,98.43652911404402,94.80763908109604,68.61507144358059,65.28571428571429,51.24757218962788,47.731423524501366,99.69475847893115,28.225,95.09677419354838,99.0,15.629077476391771,9.937009867790294,24.409761771659497,99.0,30.836065573770487,60.088235294117624,70.66934579439256,34.51621621621622,31.02123893805309,21.50089103489794,32.92907910869078,49.00441218164403,13.676157459288556,67.81825849759059,16.78579949587152,29.601211751085394,36.41761355051015,76.36375,1.7083673044781886,16.327689595857912,56.97793933730778,73.29718309859155,45.157894736842096,65.71952983725137,62.84769086547651,12.391942703670546,49.20693140794221,64.90631009108267,60.87707917128097,71.49677244292891,51.74456642712025,67.1281003857168,60.00991391204301,74.65093802859715,57.84881884859522,36.50736333877422,60.825032498644866,79.88063583874148,62.92015567859414,48.715310185518604,45.740216020673465,62.279705930778825,72.18932813299996,39.63655610475676,59.56348790130856
Kenya,175,65.63036719810763,68.09158976144872,56.83965457110139,81.5550666656136,90.59592529711375,5.887351464895033,40.72318421437446,62.011790714812086,50.599999999999994,63.24156441717792,54.887323943661976,73.52205882352942,64.87311286843997,61.3206696223819,33.98847926267281,40.1875,57.34758154185418,58.258278145695364,70.3,48.539263377345364,35.94117647058823,73.53655802128549,41.425000000000004,82.55715789823296,80.49295774647887,52.013796477495106,81.12632173684615,36.20717781402937,23.360709258100478,25.25510164109156,65.347771481881,49.098394788598476,1.5441503520274709,89.93461749643336,33.63330668687302,5.234619508283582,93.24197159305966,51.98452252997818,80.2,80.56432536335491,58.36545684794937,27.20113571787076,11.074281549833383,54.73653172402746,61.97801887870889,20.728904847396773,1.793913140954153,19.229856175814284,41.58692331888487,86.74951276087432,58.731903617459714,65.28571428571428,95.30728241563055,96.1814946619217,1.4455,98.52042378401691,52.85107475751956,79.87761151896514,44.00240686012468,98.41983723212883,70.15962985046514,61.167070217917676,99.0,40.88745251195984,63.37724550898204,36.752364574376614,31.785791173304624,67.04725936116628,90.87197306913951,38.125,39.0061,68.11864406779662,90.72318978505358,98.65682694180364,93.9764738444506,84.37180867829376,55.0,55.40963316782712,57.3327516738961,66.32168550873588,24.512499999999996,53.04838709677419,99.0,35.866298028689876,5.017667130474116,40.91409407702764,99.0,17.852459016393432,62.73529411764704,66.78336448598131,35.85405405405406,29.0938053097345,23.720541735109446,31.33606116754562,51.270634525886145,15.376893548098343,71.509524885773,21.84934085648957,23.311631432706243,29.324264060840438,79.29937500000001,1.8617880846607224,21.86594404532825,50.928308016438685,70.22957746478873,36.24210526315788,44.12929475587704,43.879413741014176,12.86759176365264,49.035379061371806,41.74141310725054,57.282128662424476,55.31714775563774,43.53958152573656,64.2699557321245,36.569463574018904,38.48980966117646,53.958366705804856,31.881641561912126,49.352868682277155,63.72410635498134,72.94567253417038,68.32282581283286,55.12034769982149,66.92595215893077,65.44147110777529,45.96668765951269,53.32144973076957
Kiribati,146,85.97012037352738,95.3282256660282,55.09862058777587,73.6176218736919,25.212224108658745,9.436535056116654,50.718321511975645,92.65291083271923,50.599999999999994,59.3696319018405,27.25352112676056,98.93831006979063,28.006110711718193,68.73696682464455,98.08755760368663,48.73214285714283,90.37262250248551,98.14238410596026,76.4875,24.877862336649784,42.1529411764706,96.21913513416308,53.8,93.37087416192904,42.591549295774655,58.63896491117673,63.88414416405673,11.497553017944536,23.55545839065124,35.83278562840638,39.69119368433486,56.38755240149077,1.1986472004885749,92.1618746605132,46.15848315661514,2.1749213826914904,92.3246496091447,49.461907302280935,52.48,35.157831847817675,82.56513845274499,14.805983051339592,1.3401573512961447,40.29696248239245,38.137008191268265,1.0,1.7491426989939483,10.101515591891841,43.534486704165936,99.0,69.02250088587974,70.68571428571428,66.82060390763766,85.9644128113879,1.6995339999999999,95.45758800013921,54.301355821880534,84.2201606619639,44.23425670385451,97.86580370944894,68.94987851573813,45.87360774818403,99.0,49.82394061098787,63.344311377245525,59.33026655202063,67.96856835306781,96.734903118467,83.38798829921151,66.0232,37.433980000000005,63.08474576271186,92.65423035132618,96.88761335002977,92.37807915859396,82.79600493801219,45.228571428571435,45.71637518621741,48.222457477374256,93.38643371017473,35.154999999999994,56.63225806451612,99.0,34.99046470544302,9.558722448116663,64.7669232643358,99.0,19.79999999999999,51.035294117647034,71.40953271028039,30.68108108108109,30.086725663716823,22.854230262020188,34.807948222138236,48.044390225521866,16.88063083374547,64.5353369021574,24.33493990995792,33.025379623733734,37.56923046330825,76.9859375,1.7544710630826867,14.134040005368453,42.065350733657326,60.469014084507045,39.13684210526315,68.00207956600362,60.495316306440294,10.628200537153088,49.30700361010827,52.88506018676368,51.56859146737451,62.208021762286926,49.507991812904336,48.22950965822201,35.789577995126436,41.24824851460231,48.376581281647596,22.03368806084461,47.71344763131204,76.6775736843994,70.21338488761485,64.46349810210484,70.09832971850005,71.21675389281356,66.50168666260667,51.52462280560076,54.211102760323506
"Korea, Dem. Rep.",174,52.852097571341424,30.684311335538922,53.59655173396091,81.5550666656136,91.10016977928693,16.738101925918688,45.47598683244028,93.23655121591746,76.78,85.41027607361963,33.97183098591549,98.55583250249252,34.198058950395406,0.0,56.34331797235023,61.401785714285694,99.0,100.0,96.28750000000001,50.31793759216258,36.32941176470589,91.39674993952897,41.260000000000005,99.99953397278264,92.28169014084507,46.414685033476374,75.6869457929984,27.324632952691683,35.10395581933982,75.63879315651519,55.21532443793367,99.65452471638537,1.6057522786720901,98.65074829736947,29.871921798158105,5.672330831073628,92.39243192915701,61.09390105819635,1.0,35.74437419477293,82.41139351116263,1.0,6.531154415442795,40.51170800916715,39.23037047170536,1.0,1.0657246008957402,1.0,67.69475854170756,69.79231867988082,93.00047925592663,79.68571428571428,71.74422735346359,96.11103202846975,1.0,96.54845394639452,56.121838415333265,96.6389749081621,52.46893676272331,95.57676733398559,70.7335194606423,53.68813559322034,98.22333981172734,6.056004829188316,75.23353293413172,44.10146173688736,36.53390742734122,70.91533093822761,68.50133977596309,11.0584,1.0,86.57627118644069,95.51305007591174,98.62435607019897,95.20038748962081,88.92551744063879,72.4857142857143,47.26434549816419,41.67910665776854,100.00000000000001,10.9,64.15483870967742,98.94975605013899,36.366049433413394,3.586178210227692,36.37815880958673,99.0,32.45901639344261,65.01176470588231,71.40953271028039,31.751351351351367,25.939823008849544,13.103594723061997,27.97331865204105,39.34964411357628,11.167498895908617,68.8352576323526,17.757623656790297,30.77603085383503,36.31101285476435,79.299375,1.819095206703933,17.11668538095558,47.575522134233225,73.25070422535211,45.38947368421052,50.00126582278481,51.248963956339026,10.628200537153088,50.72231046931404,42.655556982392014,53.191698045459894,64.11795009055054,43.77377041321864,62.10864231047283,52.40987124374509,36.42357705379476,41.22278541212189,21.46814865628216,62.111645483756725,73.11994451107662,74.41177533869794,65.76999254734572,50.22359627362321,58.554415466510285,68.83996290352476,45.21053938450837,53.81997305509507
"Korea, Rep.",93,98.41719672884395,96.70729583841198,96.95172403128052,95.07489010374296,94.62988115449915,27.66824615610078,67.1838225018221,98.41635961680177,97.02,98.01303680981596,89.2394366197183,98.72856430707877,98.75089863407621,92.82858125668858,76.1889400921659,95.87499999999997,98.29415153420406,100.0,98.7625,92.30136104001761,63.117647058823536,95.38243706777601,90.1,99.23634708933051,95.95774647887323,59.327014972921305,61.89884009097058,28.45513866231648,96.18293090627284,91.69014611108696,89.40271250276982,96.4287419734778,3.1895302075291245,91.8828955786389,99.99999999999999,99.98989795963544,94.6800201043598,63.51536863695321,80.2,94.63383294491841,76.61005103669804,94.5612583188137,43.68267689157586,80.78755733191304,79.93777091059692,66.79856373429088,49.87626595835407,99.11449680286523,85.22239540759483,74.96296021196844,99.61612495962159,87.14285714285714,42.51900532859679,43.686832740213525,84.99409578999999,91.07452162506098,43.56084301608091,75.56203810556563,30.132276103385344,73.8547496768824,72.96701613933212,6.033898305084746,98.99945161144622,27.51451569769426,89.13173652694613,57.05460017196904,44.1237890204521,92.21035242242554,53.178056594574606,37.1845,37.402300000000004,64.76271186440678,95.66175346224827,95.97520179550008,98.55244948796015,85.72398350493802,67.85714285714286,46.647347925240915,62.59971123411492,99.735457348407,56.6875,99.0,91.88285731150876,39.30347863555114,5.415083903259273,42.073780125670176,99.0,31.647540983606547,77.2941176470588,79.57009345794398,55.74324324324324,91.5309734513275,76.78241461701681,84.78119466713113,67.83014383410749,76.3928554506902,-1.4210854715202004e-14,1.0,44.208299276411026,74.01357052872349,13.148837705764176,37.80346146193154,78.27559368668169,32.18736849425339,-1.4210854715202004e-14,86.84210526315789,99.0,99.0,15.727394807520145,49.821660649819435,65.03236885622525,79.70264329764292,88.83199595986102,85.25454577217246,49.12774804101631,79.11015043853935,73.9174795159988,72.19685373728403,61.47035011791277,57.35483355691756,90.18048557861178,60.79078813127189,53.516502108053125,60.53550840567695,66.19729342443102,78.74293885214585,47.12280066286,71.16838824798218
Kuwait,38,98.97491025705621,96.70729583841198,91.31896501556304,88.53303958344854,38.826825127334466,54.066472894251554,42.26657055256768,98.92704495210022,90.64,94.2170245398773,95.95774647887325,98.98766201395813,64.37491013659238,82.12792386485248,63.18663594470046,73.48214285714286,94.34503873063855,98.5794701986755,92.575,78.6038915913829,67.0,86.48397794713424,49.675000000000004,99.0408771510935,76.94366197183098,76.47528290649196,47.35217433830065,6.00652528548124,100.0,73.16741878161554,100.00000000000006,80.73174113430969,100.0,70.62371097049112,99.99999999999999,99.99999999999999,93.83132952577984,51.91021063556871,80.2,78.73469494887858,92.09586397195999,79.9736329903931,100.0,51.34399050207426,53.11205602520159,28.780430879712757,8.16769386697833,7.9970067880515305,52.54583838720184,38.00868631478485,92.98100348426028,69.14285714285714,-1.4210854715202004e-14,39.1067615658363,75.25,1.4210854715202004e-14,63.07880816089444,31.88026432724463,17.92049595924837,44.067718380598386,77.9149292794786,19.45762711864407,66.11735919691478,32.755759256430125,69.89820359281438,55.83447979363714,12.828848223896664,54.66584703548888,49.85235506335565,59.4397,31.608819999999998,79.86440677966101,99.0,86.13971164733539,97.60254636036535,86.3194604959025,89.71428571428572,48.454941095290145,54.45414965707117,99.8168550873587,38.125,99.0,99.0,9.31668462280755,29.829054668639895,39.887429977219405,99.0,41.38524590163933,58.34117647058821,73.35252336448598,20.959459459459474,36.2778761061947,19.074479067715043,38.34241795927291,40.51973646909439,17.527767409716812,71.84468739342825,19.682166849552257,29.527490419681634,37.84698363377116,75.51812500000001,2.190886351768632,26.17133334254313,48.33209075714124,83.61549295774647,60.90526315789473,40.10126582278481,51.63971589735206,17.736347358997314,49.73588447653425,70.18007807934777,68.61986150192955,79.15633238843103,48.367766513777696,55.724466379106616,85.68183869805948,78.37837409383302,61.719207268310015,43.78065877307859,65.688864834281,60.05845319117177,29.089435130082258,45.05879626692663,45.972582160937144,71.21052768539928,79.16524871225263,45.55381074904022,61.41938155623327
