Country,rank,sdg1_wpc,sdg1_320pov,sdg1_oecdpov,sdg2_undernsh,sdg2_stunting,sdg2_wasting,sdg2_obesity,sdg2_trophic,sdg2_crlyld,sdg2_snmi,sdg2_yieldgap,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_pollmort,sdg3_traffic,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,sdg3_uhc,sdg3_swb,sdg3_region,sdg3_incomeg,sdg3_smoke,sdg4_primary,sdg4_second,sdg4_literacy,sdg4_earlyedu,sdg4_tertiary,sdg4_pisa,sdg4_socioec,sdg4_science,sdg4_resil,sdg5_familypl,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg5_unpaid,sdg6_water,sdg6_sanita,sdg6_freshwat,sdg6_wastewat,sdg6_scarcew,sdg6_safewat,sdg6_safesan,sdg7_elecac,sdg7_cleanfuel,sdg7_co2twh,sdg7_ren,sdg8_adjgrowth,sdg8_slavery,sdg8_accounts,sdg8_unemp,sdg8_impacc,sdg8_empop,sdg8_yneet,sdg9_intuse,sdg9_mobuse,sdg9_lpi,sdg9_qs,sdg9_articles,sdg9_rdex,sdg9_rdres,sdg9_patents,sdg9_netacc,sdg9_womensci,sdg10_adjgini,sdg10_palma,sdg10_elder,sdg11_pm25,sdg11_pipedwat,sdg11_transport,sdg11_rentover,sdg12_msw,sdg12_ewaste,sdg12_so2prod,sdg12_so2import,sdg12_prodnitro,sdg12_reacnitro,sdg12_mswrecycl,sdg13_co2pc,sdg13_co2import,sdg13_co2export,sdg13_ecr,sdg14_cpma,sdg14_cleanwat,sdg14_fishstocks,sdg14_trawl,sdg14_biomar,sdg15_cpta,sdg15_cpfa,sdg15_redlist,sdg15_forchg,sdg15_biofrwter,sdg16_homicides,sdg16_detain,sdg16_safe,sdg16_prs,sdg16_u5reg,sdg16_cpi,sdg16_clabor,sdg16_weaponsexp,sdg16_rsf,sdg16_prison,sdg17_govex,sdg17_oda,sdg17_govrev,sdg17_cohaven,sdg17_secrecy,sdg17_sprofit,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score,total_score
Jordan,84,98.49268841394826,89.32219976598235,32.893548387096786,80.3114838268013,87.21428571428572,88.5330396475771,42.86078098471986,90.07746835443037,6.468622311309845,52.42035398230088,46.3838659026489,95.20557491289199,78.28467153284672,87.01752921535893,98.189852700491,99.0,49.5,85.25867507886436,31.713091922005574,68.68690095846645,85.39603769026334,99.67218543046357,90.63513513513514,79.890625,35.239284309870236,76.76842105263158,60.399082568807344,32.46395939086296,70.76128594138254,47.94297687861271,99.06161137440759,64.35547176808726,24.26516066212269,40.60018109811309,50.34262461851475,43.49859658344284,37.82657265384513,43.07633587786259,66.91992134384873,15.521010783367597,25.859102040816328,72.23452768729642,33.44864577801381,98.28321832330056,97.15873289888223,5.77449312520181,19.4437,89.94626259117749,75.74855242429547,47.72774399482819,100.0,99.06406517147742,93.74996654921725,14.036464215742765,53.32701421800947,2.441208343322944,39.17795204827269,47.45938056247774,96.86408828793,35.30140043134434,37.604102614315096,67.35234262892237,35.69222647485813,41.82256919801278,33.883611485876365,11.421052631578947,16.533653846153847,21.283025830258303,1.5256948929159804,59.64427742069252,56.97662431941924,65.1114336478066,45.30508474576273,69.93088235294117,70.37243935956025,88.88797658459583,64.96319818935552,67.85913865546219,95.45369445831253,80.6797153024911,96.60759891798251,96.29380009478088,94.9842480261891,96.96942242355605,49.43682771194167,94.977,97.3588480278738,99.0,12.391942703670546,14.931873999999999,37.71593657618919,66.74085609343567,72.27804051625887,95.88092664092665,9.636029080872424,10.668436684366844,95.08278145695364,92.3674418604651,98.64664388659584,97.07142857142857,80.31990950226245,72.74726387119057,68.68488232947745,97.96505652620762,50.5,95.98387096774194,95.14399527884332,53.989564545220304,71.23670110922987,28.281077770973667,4.580851063829788,23.89799269528179,99.0,51.93404383561642,46.6112420293873,73.5694788556758,61.78373759050924,73.72476628817408,53.18383128650317,42.843257251867584,62.01181476538368,76.71262398410934,44.59644950081032,34.61350787286885,60.11580024883684,73.02068819724344,87.20361527646483,75.93194768288609,57.50952676536208,61.280266593850776,78.36426727016021,42.38420123251483,61.974141610352554
Paraguay,67,97.72553430821148,94.24008084246357,35.448387096774205,82.85298647954818,91.2032967032967,94.63876651982379,68.40916808149404,88.37316455696201,17.329542826304834,78.77654867256638,46.3838659026489,88.0479094076655,75.39416058394161,83.71202003338898,92.03273322422258,97.27526132404181,56.881578947368425,83.38485804416403,36.401114206128135,68.370607028754,61.67547716839817,95.08278145695364,85.28378378378379,69.0625,56.72886354699174,76.42105263157895,53.22385321100918,29.348223350253825,80.43927584769963,61.6265317919075,97.54245173968332,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,19.109051254089422,72.99105704662887,63.13409977761927,27.26530612244898,72.23452768729642,35.98279341476368,99.37013654382616,89.08782529886496,1.0844494137264635,1.7276500000000001,98.07533518582841,73.28334325223175,48.698563607345605,99.23594266813669,66.36608669415669,98.93818295348112,14.590964619107984,71.3649289099526,2.251325821146008,45.69611314981438,82.37194731221075,97.23319745476238,36.397446441409045,36.820865563497506,65.56811134637192,23.831595618318598,35.81511710432931,1.0,1.5526315789473684,4.331730769230769,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,41.65278646680515,44.29830508474577,72.98823529411764,92.62168035537375,98.1040428843919,47.51681890091108,69.91123949579833,92.95768846729905,77.86120996441281,96.85818198762054,96.54878124162941,72.99229732331986,96.30976648870194,48.209480401093906,97.27425,97.30495141138361,97.62299300946611,10.628200537153088,54.72036999999999,62.453963988175225,74.09875399073249,65.9903771318267,98.35783783783783,36.89253677610328,39.44604446044461,92.62417218543045,61.72093023255813,98.35357602002841,85.01785714285714,64.92473755656107,46.42830092057784,51.82289589150378,68.56012332990753,25.11538461538461,50.03225806451612,99.0,67.64957485184232,71.76095605804073,29.49790044615519,5.42340425531915,18.18063752077466,99.0,52.883358904109585,46.657558220127534,75.80466741581641,70.99591746783061,71.07804576168495,50.67485583309833,48.45280588380778,58.76104332883192,69.78279423372062,53.16226066468466,26.39642192699666,52.979775615222856,77.03844540911876,83.10534369629679,75.70759873950071,71.12426058971445,65.80745193491298,63.0312088431191,41.94047655774769,60.99374981451573
Maldives,79,97.44094488188976,90.99659610679716,35.448387096774205,83.53072052028068,64.54945054945054,54.51541850220265,88.07470288624788,79.7012658227848,10.162709120345385,21.610619469026545,39.947119639470614,94.60191637630662,89.60583941605839,93.29799666110183,93.65302782324059,97.41324041811848,74.68421052631578,93.06624605678233,96.51810584958217,81.65495207667735,94.9991785455424,99.45364238410596,100.00000000000001,58.234375,49.740857255210365,76.42105263157895,53.22385321100918,29.348223350253825,92.99438210917847,94.82014450867052,98.21763379956076,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,58.406761177753545,68.75689810262955,45.50908404313347,8.435102040816329,72.23452768729642,33.017525225703665,98.79841432976067,99.33027275473653,1.7476397249116855,5.5738,92.5142792636332,73.28334325223175,48.698563607345605,99.78169790518191,93.8566830936337,93.51329557111637,14.590964619107984,69.19431279620852,5.79225509470151,63.09369309610673,77.68803844784621,93.492891230861,36.397446441409045,36.820865563497506,63.77195869667749,22.564603405041577,41.82256919801278,1.0,1.5526315789473684,9.502403846153845,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,20.418858386927297,44.29830508474577,72.98823529411764,96.9593173756032,99.2435706298919,59.396956084943234,69.91123949579833,79.95868696954568,76.09964412811388,75.46174871799565,93.08647724228875,94.27040246485655,96.00663323086879,48.209480401093906,92.88225,96.8387456787435,99.0,10.628200537153088,1.0,52.68167159365761,68.58335251553758,98.99796699968171,97.7615444015444,1.0,46.068418684186845,74.26655629139073,98.41395348837209,98.47247784017863,98.03571428571429,85.69852126696833,44.6385689957008,59.63390506581571,98.77903391572457,26.384615384615383,86.82903225806452,99.0,67.95568152538004,71.76095605804072,47.62033067973055,4.580851063829788,26.272424191156716,99.0,52.883358904109585,46.657558220127534,74.62864269515372,55.26150081372614,80.93627750481672,55.83306705955603,47.72664971288882,59.992330418945635,75.43566029725999,54.639928952947216,27.20791995776017,45.90179958859691,81.37777089655917,80.4418675935376,74.83729905397415,63.80490710208426,63.64428126082565,73.87160287560242,46.16908717649236,62.47989127782823
Cabo Verde,144,79.43757030371204,61.65780236145091,35.448387096774205,79.6337497860688,80.3967032967033,85.21850220264318,82.69609507640067,88.9245569620253,1.0,13.798672566371678,37.04812088337853,94.17073170731707,73.22627737226277,84.29048414023373,91.54664484451719,96.93031358885017,58.184210526315795,70.26813880126183,30.05849582172702,65.20766773162941,59.94534911814448,90.60264900662251,98.66216216216218,69.0625,59.17758552890287,76.42105263157895,53.22385321100918,29.348223350253825,89.94919204235026,56.71086705202311,97.29784129002431,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,25.262813522355486,63.79374725435641,85.42706541350229,41.40816326530612,72.23452768729642,35.98279341476368,79.13859932462194,72.07226705796039,1.4279724526137727,21.691,97.30300451545675,73.28334325223175,48.698563607345605,92.26555678059535,71.17519863220355,95.5612060122207,14.590964619107984,68.4739336492891,4.625806760968593,45.020783361328355,56.150516197935204,97.57769934380593,36.397446441409045,36.820865563497506,57.78743239039468,27.46192424442392,30.728105039034784,1.0,1.631578947368421,2.579326923076923,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,42.52979154675809,44.29830508474577,72.98823529411764,68.50260458278737,96.48157242770384,62.329493412164105,69.91123949579833,94.03887918122815,84.20284697508896,79.90502642222812,95.98374302021305,92.14581166955517,97.62492584802891,48.209480401093906,95.79375,98.03794539565015,99.0,10.628200537153088,4.09078,57.75006718624026,74.87494870845384,64.72869713429095,99.0,13.842665279958398,26.91469714697147,83.28145695364238,98.16279069767442,98.74879897151364,80.83928571428572,90.35429864253393,70.21546523121627,51.94136418029517,90.84275436793423,63.19230769230769,87.64516129032258,99.0,83.70742076784333,71.76095605804072,32.45118537310822,5.002127659574468,29.369037548640073,99.0,52.883358904109585,46.657558220127534,58.84791992064572,58.589550096698936,70.60743173781111,51.158149278110244,54.01818509293006,56.230678601461456,68.3982315110319,49.29529304546197,25.30534003970673,53.27211064187384,74.30622747961341,84.58724478820518,75.86497398320081,60.08889860579701,64.19008180995206,78.94990139447796,44.22721128425999,60.24434504881202
Singapore,22,97.89876265466816,97.88373577279013,52.054838709677426,99.0,93.37912087912088,83.29955947136564,92.276740237691,80.12232911392405,26.206036543057586,17.66814159292035,72.91091580170881,98.48257839721255,98.51824817518248,98.09098497495826,91.38461538461539,98.65505226480836,92.48684210526315,93.06624605678233,91.27855153203342,95.88817891373805,97.27412418458565,99.56291390728475,94.64864864864866,95.359375,72.70979158474242,81.4578947368421,62.44266055045872,44.52487309644671,99.49577886500086,91.43621387283237,99.89986706739109,95.8701301109497,63.90543330087634,74.8277244747697,44.20455747711088,68.16455716162943,44.834112973243165,21.268266085059963,63.992563228249274,74.85226366802335,39.79183673469388,57.20716612377851,57.45469994689324,100.0,100.00000000000001,2.166546986221488,100.0,65.55938867662383,97.31436723262735,96.31192549344433,100.0,99.99999999999999,95.26448418893003,14.025054742422492,84.12796208530804,3.983054423399664,97.8964790465288,84.83901744393022,60.351809504871746,66.69045003594537,76.41504944678351,88.58827130141592,59.92384848884783,89.10929737402415,82.40184632381843,79.55263157894737,49.11538461538461,65.55904059040591,47.14124151565074,15.938948787061994,27.047840290381117,86.48161957908962,78.41694915254239,64.05882352941177,85.06113578984372,100.0,99.99999999999999,68.90252100840337,77.69127558662007,37.34519572953735,79.84579919439454,59.499000679949724,66.72358944733294,72.71935501267325,67.05287146763902,72.3285,74.0135285951493,98.99999908249764,38.93965980304387,4.220470000000001,26.448400967481856,78.32868823747235,30.95995194726519,50.30270270270271,21.932197965938975,60.12299522995231,77.70860927152317,78.97674418604652,77.88571621895935,99.0,93.8336334841629,100.0,95.35999202233747,100.00000000000001,97.46153846153845,99.0,91.03481853053998,43.40337541870652,90.77211418263525,16.667133234187734,44.39148936170212,22.303478200292588,18.459540000000004,27.575161643835592,67.5530219018575,82.61244571237857,70.60785545497353,88.57832820668254,75.84870836708927,52.42779929778303,80.19317548413099,77.32238473283813,67.75768885525248,60.437835086593815,76.31913075368125,88.49091419956177,65.83958387402099,71.07042187017271,38.052042770984414,63.325252574484054,90.98654720999205,32.824970723645926,71.13286025420861
Sri Lanka,77,98.66591676040495,90.61748750132965,35.448387096774205,85.7333561526613,69.98901098901099,33.145374449339215,93.78947368421052,92.6840506329114,8.552270449464189,36.06637168141592,46.3838659026489,96.06794425087108,90.32846715328468,94.28964941569282,88.63011456628477,99.0,57.315789473684205,76.2018927444795,57.9108635097493,71.84984025559103,88.02763952645566,99.94536423841059,100.00000000000001,64.421875,34.88891073535195,76.42105263157895,68.43715596330276,29.348223350253825,98.63554704983565,83.5543641618497,98.25768697260435,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,24.075245365321706,61.93916699788718,42.69273696135612,9.615020408163266,72.23452768729642,33.44864577801381,82.90647482014387,95.49456216822755,5.330775866639036,1.0,97.25967697117055,76.04106423945387,48.698563607345605,97.32034178610803,26.64859700291662,92.7476472949467,14.590964619107984,69.51658767772511,2.745020378806042,72.17442146594058,84.5253470986116,97.80408629946311,36.397446441409045,36.820865563497506,34.88946644857656,26.751220799788836,33.777501774308014,30.94725547895,3.486842105263158,3.3581730769230766,20.764821648216486,1.7053627677100494,60.31139332365747,47.57372050816697,39.42063511924127,44.29830508474577,72.98823529411764,93.47486497714998,72.6849773081055,68.84436309888103,52.34821428571429,88.69470793809286,84.55516014234875,98.05944855715747,97.76249150062844,97.41217022915463,98.41924176239012,48.209480401093906,96.2595,98.24814219996189,99.0,10.628200537153088,43.96897,52.29588820209622,78.3823897356859,62.62149230437504,97.48633204633205,44.2385571567147,41.230042300423,28.536423841059616,96.53488372093024,98.86770079166385,95.625,75.0787330316742,61.472424347080484,46.175907459114484,97.15107913669067,37.80769230769231,97.2258064516129,99.0,58.45362020097913,71.76095605804072,18.871271104890212,5.4234042553191495,14.090900948419137,99.0,52.883358904109585,46.657558220127534,74.91059711950294,58.292971742707806,76.06381075382302,55.212560144764915,40.66755719967309,58.104445381854354,57.82688767576983,57.140539275064725,26.35657579315606,52.23572516603489,71.8381049174627,87.5875286472666,76.03396068427874,66.95101445769785,61.881521562158284,73.9751218992885,39.4877489054776,60.9347131525463
Lebanon,48,98.97525309336334,98.93681523242208,35.448387096774205,82.3446859489988,71.43956043956044,70.21585903083701,48.74363327674023,91.38075949367088,12.002120114100686,32.85398230088495,42.42378515059441,96.67160278745645,90.81021897810218,94.28964941569282,97.2176759410802,98.88501742160278,55.14473684210523,85.25867507886436,49.086350974930355,75.01277955271564,91.44324716115004,98.03311258278146,77.25675675675676,75.25,49.137436099095574,76.42105263157895,52.406422018348636,29.348223350253825,79.07176701186856,41.626242774566464,99.64524332447118,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,35.41112322791713,67.10527581950925,26.891285192799902,8.58057142857143,72.23452768729642,35.98279341476368,88.0487446777272,98.37321436278108,3.7324395051494723,38.782360000000004,83.24837443556791,75.30666549973743,48.698563607345605,100.0,95.50353012169366,93.2642611837117,14.590964619107984,53.772511848341225,2.3586094461759766,41.569568520044086,77.36731933072267,95.3482799761384,36.397446441409045,36.82086556349751,78.66870039035454,18.914478025603803,38.97693399574167,33.883611485876365,11.223684210526315,13.439903846153845,20.764821648216486,1.7053627677100494,59.84851752021562,47.57372050816697,77.21608568354145,44.29830508474577,72.98823529411764,72.88769933846793,93.82419372519787,51.1636277555168,72.14821428571429,93.8102845731403,61.302491103202854,94.43019514423433,94.98829662291637,92.8367802811477,95.49468802243435,48.209480401093906,94.275,96.59890573536217,99.0,10.628200537153088,6.07771,18.879064767535613,64.18478367477657,88.883790416149,95.39166023166024,14.211946358390751,21.851588515885158,94.75496688741721,97.53488372093024,98.0571588064145,92.89285714285714,80.05113122171946,51.370696328406915,49.59174311926604,99.49126413155192,25.11538461538461,95.62903225806451,99.0,67.59855707291936,71.76095605804073,23.82083807190972,4.370212765957447,20.538319914811463,26.88543,52.883358904109585,46.657558220127534,77.78681847418655,56.42554821942343,75.98076221132443,48.534299581055635,41.034262795142965,62.312908869758395,75.83968898112833,49.09065730376127,32.49997343985656,64.83420868746829,72.50593377622423,83.01031659259569,75.12552656812882,54.68340181802428,65.28210885780757,73.25016219482106,29.192619646152625,60.44401742513385
Nepal,136,90.57367829021372,64.21678544835656,35.448387096774205,86.24165668321068,36.44505494505493,56.696035242290755,95.6383701188455,94.63898734177214,11.028987741885745,47.23672566371681,43.530895817614535,83.13240418118467,53.23357664233577,73.79549248747912,74.53355155482815,98.77003484320558,38.210526315789465,40.5993690851735,55.15320334261838,55.718849840255615,64.53669968591447,54.105960264900666,89.2972972972973,36.578125,54.62662209988202,76.42105263157895,60.399082568807344,29.348223350253825,94.34355563100951,81.87098265895953,89.119841636805,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,43.83206106870229,36.16350438257013,93.04947971300298,53.90236734693878,72.23452768729642,35.982793414763684,81.93099398032595,59.468149842475505,1.3945743793886178,1.0,98.44086835706842,75.74855242429547,48.698563607345605,95.09584343991179,27.93301820376144,89.93938718166005,14.590964619107984,64.4691943127962,6.378422440661712,42.24214445431106,94.36190815236739,98.59644064426327,36.397446441409045,36.820865563497506,34.777206907970665,19.81404249703049,23.41376863023421,18.247936430369794,2.1052631578947367,7.533653846153846,20.764821648216486,1.7053627677100494,59.644277420692504,47.57372050816697,84.06613948599885,44.29830508474577,72.98823529411764,0.0,52.58479314200522,73.29141214101779,67.85913865546219,95.08300049925113,97.59074733096085,98.56028519864307,98.6811035790081,94.98001155401502,98.78881518632367,48.209480401093906,98.4465,98.8005825189863,99.0,10.628200537153088,37.668412000000004,30.18118785272776,76.27138582251624,70.61545285595473,99.0,52.75083252497574,37.09576095760958,72.4635761589404,98.93023255813954,98.9882772853373,95.78571428571429,82.41638009049773,54.006954947659274,49.552253689668916,55.434737923946564,32.730769230769226,32.64516129032258,99.0,66.37413037876837,71.76095605804073,20.96282040066486,3.9489361702127668,23.558084452096377,99.0,52.883358904109585,46.657558220127534,63.412950278448164,58.93208919429889,61.08588654067675,53.53331367170762,55.86078893554571,52.38310037012851,56.88980336111031,54.18091742990089,23.558005381443973,67.11755995495407,48.4338359846213,90.2704919641851,76.71882076403485,62.74728770623975,72.04573589700051,63.97070578953877,41.16845969120185,57.75043198243629
Saudi Arabia,96,98.77232845894264,95.69333049675566,20.438709677419364,88.95259284614067,84.49450549450549,47.5374449339207,43.02886247877759,85.71645569620253,21.733443836250096,55.7787610619469,61.75461571402353,97.70644599303137,92.25547445255475,94.53756260434056,97.37970540098199,98.31010452961672,61.65789473684211,74.95268138801262,19.579387186629518,70.26837060702874,95.25750181203189,97.81456953642383,95.9864864864865,76.796875,76.27192292567833,77.28947368421052,64.80412844036698,37.690355329949256,91.66659978701404,93.1978034682081,99.00153161484224,62.369780882034775,35.42582278481012,41.807562218177466,56.499491353001005,43.32947700394219,40.826083296061455,59.48636859323882,60.48118318933961,23.1018860403642,33.11640816326531,56.3042345276873,37.507488050982474,100.0,100.00000000000001,44.277700400487724,12.6325,74.81428968391802,78.6899597409417,50.38859774944949,100.0,95.97747158805188,92.32375897596003,12.607998156044713,63.478672985781984,7.205550707264445,70.11114915105546,78.4316838732645,92.51844303042354,34.51737167505391,37.608949378243416,93.69856401713949,44.98442655404514,55.48864442867282,49.15013863363539,13.749999999999998,18.63221153846154,32.2830258302583,6.837444481054365,41.048165042504664,43.4140834845735,64.56689772528215,39.82372881355933,54.11029411764706,12.432872071841715,95.71450746530442,75.15597177796509,67.99201680672269,90.50493010484274,44.3914590747331,93.04844615997783,92.81177755341726,85.29713075293665,93.51216092325944,52.52324521422061,58.783500000000004,94.8499605302556,98.80343429473679,11.815846016114595,21.62566,58.14915345337275,78.90850588977071,80.7792346472539,91.00355212355213,23.829094872846184,18.497434974349744,85.74006622516556,86.81395348837209,95.96884092293118,97.23214285714286,77.3633484162896,89.85700675249201,82.8220981252493,98.98252826310382,56.84615384615384,88.8516129032258,98.91236352906462,24.947693893326473,73.95782647910502,27.098897734231475,5.212765957446808,27.766838171631026,99.0,48.66568767123286,46.57050093568062,71.63478954437255,61.124585257720945,78.15052588906975,62.680461378676824,44.999594760812954,65.82900679639957,75.22730718001415,54.838831543012475,39.92867040103452,52.83364021882951,62.82384203045848,78.86987854048394,66.06318521027676,66.0932212227899,62.16987809673295,78.97727750651532,42.385781745037136,63.54260705868465
Trinidad and Tobago,90,98.61642294713161,97.58887352409319,20.598387096774207,91.66352900907069,81.41208791208791,71.52422907488987,71.26655348047538,84.46329113924051,5.594711279007015,5.037610619469021,37.04812088337853,93.39459930313589,72.98540145985402,85.2821368948247,95.59738134206219,96.05644599303137,40.38157894736841,89.00630914826499,65.63231197771589,60.779552715654944,83.15670451799951,100.0,87.95945945945947,76.796875,69.08926464805347,77.72368421052632,53.22385321100918,34.876142131979705,92.7926936551788,68.83693641618497,99.42781181366317,64.81135457551686,29.430769230769236,34.563637694017345,50.467507629704976,39.157166885676745,31.14773869346733,41.45692475463467,73.65895445892517,66.08441027147232,51.02530612244898,70.23517915309446,35.98279341476368,97.06871237703714,92.94917137801563,1.9671127775341333,4.1868099999999995,94.29139631816604,73.28334325223173,46.95132830966283,100.0,99.26320024137584,91.84246911377727,16.578494871499366,47.93364928909952,3.5406281467274034,79.73375129722154,89.85421858312566,96.00283356532114,38.020163910855494,39.73280133163615,77.8193029813453,17.107430381417448,30.05358410220014,1.0,7.0,2.990384615384615,20.211439114391148,1.396130477759473,61.8211279286751,47.99295825771325,53.048402192137345,37.922033898305095,61.68088235294117,79.75536096641207,96.6161452281248,56.22114574071295,69.91123949579833,83.32582376435347,44.74377224199288,93.6722678517493,93.49988667504584,93.27779703446947,95.01240360243757,50.62807657247039,30.651749999999993,95.38892669515747,82.66253095527844,10.628200537153088,24.4135,57.84318731523784,72.5465627157998,75.63269434148243,97.48633204633205,41.26054781643448,37.06447664476645,70.33278145695364,95.88372093023256,98.0136172948102,49.660714285714285,72.25656108597285,47.14159987614478,53.99481451934582,96.43884892086332,40.34615384615384,97.75806451612902,99.0,77.41947951558876,70.19599253129105,18.637433295424724,5.002127659574468,24.272581431684966,99.0,54.78198904109588,46.657558220127534,72.26789452266634,56.001266674702364,75.40833535064353,56.7372907326866,56.40726136255654,58.671124916092495,76.92104105666311,56.40257801771242,26.73923578588865,50.8837728144612,75.62597285776204,79.16571824893128,54.832852046897244,65.58445528377042,68.51102882863947,70.42122290972038,41.391948274651256,61.137031288745426
Philippines,115,95.12710911136108,75.72694394213381,35.448387096774205,78.44771521478692,40.7967032967033,68.0352422907489,91.77249575551782,91.53113924050632,14.448307763472359,43.36725663716814,37.04812088337853,88.73780487804878,68.64963503649635,76.93572621035058,9.235679214402623,97.62020905923345,16.5,43.41009463722398,65.08077994428969,52.872204472843435,70.36598212128534,82.95364238410596,54.513513513513516,56.6875,70.56861974046402,76.42105263157895,53.22385321100918,29.348223350253825,90.49008380534937,66.23031791907516,98.68825858282281,56.9873041382081,18.718247322297955,34.503150924240614,38.87890132248219,38.15858081471748,29.21925859664816,47.61068702290076,76.26116561722068,56.81912684093484,46.19248979591837,72.23452768729642,35.98279341476368,89.61209807664073,74.93489706961287,2.239068516653253,1.6900300000000001,98.36349774227162,73.28334325223175,48.698563607345605,92.35942668136713,43.46555365583828,93.3040007136167,14.590964619107984,78.12322274881515,8.042742747542555,30.70985032470659,91.7432894268423,98.41926824418374,36.397446441409045,36.820865563497506,60.66147531935818,28.09898376666227,42.10361958836055,30.94725547895,1.8289473684210527,3.9855769230769234,20.764821648216486,1.7053627677100494,61.8211279286751,47.57372050816697,42.794875003128084,44.29830508474577,72.98823529411764,86.1241890639481,43.36004472605293,70.19562581554058,69.91123949579833,95.24981278082876,90.54448398576513,98.24652092768605,98.30645128057198,95.82349316387445,98.46017365043413,48.209480401093906,96.50475,98.5391839290089,98.90720289396926,10.628200537153088,44.718399999999995,46.81510346681,68.4446401585284,94.45726078876305,98.67891891891892,41.47835435063051,37.10368103681037,41.97682119205298,89.34883720930233,98.83085797415251,85.82142857142857,65.5371040723982,59.79941406947804,58.3386517750299,91.6567317574512,32.730769230769226,79.30645161290323,99.0,52.96920896676115,71.76095605804073,13.934695127285451,5.84468085106383,17.025934735228848,99.0,52.883358904109585,46.657558220127534,68.7674800500897,58.18087263528529,59.5955600238294,52.43045593620465,55.85013172983912,55.54592832353654,60.929986417482525,54.32238364242812,29.949089129759763,53.36047179399717,67.39777477533498,89.26291659860776,76.14483434003282,70.62286466660407,61.74771035258974,69.69207161142603,39.22437130630254,58.94223368626456
Ghana,131,86.7007874015748,74.17891713647484,34.17096774193549,91.66352900907069,67.26923076923077,78.50220264317181,84.2088285229202,96.39341772151899,7.506630175005784,41.76106194690265,43.530895817614535,72.61149825783971,43.59854014598541,60.82136894824708,75.01963993453356,91.06620209059233,42.552631578947356,37.47634069400631,30.334261838440113,34.210862619808296,63.744720947088666,68.09271523178808,90.63513513513514,35.03125,45.964608729846624,75.98684210526315,51.180275229357804,33.56954314720814,78.85021530103558,66.07580924855492,89.2585972719917,60.826510492320054,28.081635832521908,42.10927167460876,40.99654120040691,45.006102496714846,31.490510142334706,54.41221374045801,52.097776290191,84.7375173079344,22.157714285714285,72.23452768729642,35.98279341476368,70.04595507267655,12.916231496266887,1.2896090063952732,1.0,98.74725599166378,73.46252406791527,54.23707549647469,77.07828004410143,22.0485768882631,95.00838499620892,12.71068341592716,66.87203791469193,5.319827379525294,55.30388685018562,84.0566037735849,98.76377013322728,42.296166786484534,44.49329286203858,39.74444321796635,37.329022040385375,32.16146202980838,27.50292671008042,2.6973684210526314,9.15625,27.93985239852399,1.7717759472817132,71.21069873522703,58.39005444646098,52.97953004179075,54.81355932203392,67.84411764705882,68.57115464510562,35.891254302690136,58.72018152634556,78.77594537815125,96.5781328007988,95.47686832740213,98.29957007194866,98.56823192466982,96.48650105911804,98.82084883783638,60.14001823154058,97.9335,98.76016005661867,98.99999816499529,14.14977618621307,72.71065,23.17589357699543,62.40074460312853,91.06215025720535,98.9388416988417,85.76040281208434,48.661650616506165,75.57781456953644,79.27906976744185,98.97153055010487,95.94642857142857,93.42285067873303,64.83730900689541,50.85540486637416,69.98458376156219,41.61538461538461,60.32258064516128,99.0,82.43197629476938,71.85385129040935,23.487402676931154,4.370212765957447,27.78279908044147,50.00292,55.8604109589041,46.75104830884391,65.01689075999504,63.854474575679426,55.99390803729928,53.63279929560993,53.60375712105963,44.52837873305606,51.71148133612515,56.729369385676875,30.790385394678687,58.5457356702945,60.48963396307314,92.05288160761634,77.46085860195676,69.6576560272342,77.65009366313474,73.0270369730718,34.70913229851302,58.727139333112206
