countryname,total_score,rank,sdg1_wpc,sdg1_oecdpov,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_fertility,sdg3_lifee,sdg3_matmort,sdg3_neonat,sdg3_phys,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg4_upsec,sdg5_contra,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_water,sdg6_sanita,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_adjgrowth,sdg8_atms,sdg8_clabor_im,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_rdres,sdg9_rdres.1,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rooms,sdg12_msw,sdg12_mswrecycl,sdg12_wastewat,sdg13_ccvm,sdg13_co2pc,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpta,sdg15_forchg,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg16_u5reg,sdg17_govrev,sdg17_govspd,sdg17_oda,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Paraguay,52.969639280023166,80,96.34821428571429,39.6,28.895929724148232,99.0,64.83627204030226,80.23304347826087,81.50488341878464,86.97196261682242,72.3009238891333,70.56756756756758,89.58879882092852,78.2887029288703,16.545242718446605,55.32765957446808,64.36583523960239,94.18038570084666,45.9431137724551,87.11999951879437,77.58490566037736,98.20119793128197,25.4449274512923,69.2054627437487,44.41004715368262,19.499115044247787,51.19525915443128,16.386703057544565,66.01585540904787,55.359541241194606,24.27586234730523,78.15561109938183,1.0294233550980496,87.33333169214296,96.11764705882352,99.0,98.09615061639329,51.447089000000005,14.270714285714288,72.46729825179752,8.82259087954759,59.1361710162873,35.15323537406894,83.91275993832808,41.05550928891738,11.192759193039095,43.57470551766894,26.15570983858447,4.249162759544541,3.322168126311877,15.715297297246787,2.3438759326899072,29.141545557777903,18.57186700767264,48.60737704918032,92.74884080488962,86.3604270908204,7.600000000000006,98.16981132075472,59.442993628903785,1.1539889613647767,29.28571428571429,97.15362625109258,44.508127418874636,36.95650557620818,31.817813765182184,36.80851063829787,80.26656095919255,16.663286004056836,80.9573391169674,92.52945715248995,20.8,35.68219411697168,88.57317073170732,84.93830703012912,42.5291394767816,36.152621914860376,75.78198567041964,27.31616495562903,51.33681537527548,3.9495798319327733,67.97410714285715,73.57368187971974,68.34664867195367,51.32600157978077,48.03871463089482,61.49346736868818,59.07031303847627,50.09126079149113,15.221954095012233,32.10692987154362,62.23642263190334,52.922264637007764,63.21967026840343,46.07150367155108,63.38336075783806,54.92248842012425,27.53418672094576
China,57.5173475078909,55,85.46257336969987,59.4,51.3581326656641,51.78679398105824,88.27707808564232,82.81565217391304,83.58989088730462,88.35981308411215,97.04003519577651,78.59459459459461,97.24907885040531,89.47280334728033,19.92854368932039,63.682978723404254,48.97788386433943,91.26999059266228,51.5748502994012,93.37935472484334,100.0,99.53693762628384,39.733994927651494,97.298992394168,52.17889815264062,11.263716814159295,48.9185918981072,1.0,55.107657016866554,57.722842045821174,37.62069068502936,58.46734566992634,1.9305786111722225,73.88888900068011,91.26470588235294,77.78378237153,99.99999999999999,55.24392600000001,10.075000000000001,95.2587139714797,19.632578528184055,33.817446647806364,38.185750419806524,84.9424223630003,43.74296925048047,54.839892860988236,50.01921884686919,74.1456137814933,15.19022103148024,4.0428036744854365,24.953181870741997,49.60428894218311,55.43999767596915,44.65115089514067,70.19262295081967,86.82400799823148,24.32776484105858,10.240000000000004,92.56603773584905,55.37227721791906,19.061327762427148,78.78571428571429,83.94902852490097,42.76332241738612,1.0,4.494117647058821,38.91489361702127,83.53352984524687,36.25731092436968,94.86439684473557,58.808226884361375,33.175,60.056196628349475,98.1219512195122,84.51219512195122,59.48913537277634,78.14755118730619,96.47369498464687,38.94588480946581,40.11998766279508,3.8436974789915963,72.43128668484994,74.36456014628241,75.5609194438207,58.15518863550174,41.983707083528685,55.69472449806843,65.14440999286992,52.596646863459576,38.97074585832022,56.761257173976496,40.463924279763354,55.66654757206508,81.36737140530764,34.14117270534261,63.30997821782221,72.8536749306489,27.636523317084166
Jamaica,51.939436345865126,65,96.94153619956782,43.56,10.4963223338373,21.5772066258519,37.65491183879092,89.18608695652173,85.86444531098718,85.1214953271028,79.83589969203695,65.21621621621622,92.72586588061901,76.83891213389121,6.087766990291263,58.34680851063829,60.842042516139585,98.63911100658514,73.2125748502994,90.18580621248377,86.9245283018868,94.65657090438037,21.7053628782283,87.44825877289837,47.38083254833962,16.86548672566372,51.181248894392354,14.39225521312521,75.03382107449094,67.95713775473837,20.706896491417197,74.73522208308566,1.3575698634381923,79.7777812551985,87.96471180635338,71.01415104618376,92.20844414724084,93.55849900000001,13.987857142857143,57.976729178960525,11.947960289558509,7.951063729347065,34.98702997415937,55.745628672338306,38.77949231262013,43.691327728167686,41.017358958462495,41.446697418565506,21.423308774279974,3.2448273917510413,17.66512166345501,8.724039009915833,46.68231354335326,36.852685421994885,50.7983606557377,89.93980529220505,90.97331194827278,7.600000000000006,98.37735849056604,53.10419863297612,10.934771700953336,22.214285714285715,92.58420853616092,38.28341768383444,45.749070631970255,17.500000000000032,3.1063829787234036,67.3896199599958,10.463235294117641,94.38860115182553,53.125518504746196,38.125,41.841035309836265,56.085365853658544,80.1090387374462,60.73210768220071,65.85183407003723,98.0747185261003,37.05481120584653,41.53036310671822,3.102521008403362,70.25076809978391,54.98341139884864,71.71413930100796,53.20629345398379,50.56506652337148,56.36668764166336,64.43288236726463,34.564650692830654,25.316097277799653,44.777786540361944,62.83770574682595,54.138776274831834,57.39924712522331,34.40569825090479,52.659118316896446,62.974157168468466,27.22923177365604
Trinidad and Tobago,51.60334923404693,76,99.0,38.279999999999994,12.276290796092386,-2.842170943040401e-14,27.92947103274558,89.87478260869565,87.19126947799107,74.94392523364486,84.27848658161021,57.18918918918919,94.62269712601326,73.52510460251047,15.878834951456314,63.89361702127659,70.41260103477079,96.62511759172155,65.5059880239521,87.18387073268998,86.9245283018868,99.45507180028704,23.594825869632537,92.34467713731068,47.31034324407606,14.810619469026552,62.2493543251371,37.173110477054664,68.10097074877675,60.43127836726262,49.10344885109748,74.73522208308566,1.4174471305827558,90.55555559599067,90.48823233211742,60.58319752216197,99.81786214369775,100.00000000000001,17.099285714285713,66.13787006002013,14.79350415300987,2.474468059996341,37.6149444782519,87.48943505064842,38.605877642536846,51.86292782780286,66.18164910105394,34.51039929019337,13.532484929671801,2.7022232603595895,20.44287137394798,2.0656889956167044,75.96600166878325,39.84040920716113,48.20163934426229,83.09662419646648,94.00682773977533,14.200000000000006,0.0,48.74110388973723,6.2163958343999886,8.071428571428571,15.478314955825027,67.99225960107171,55.90334572490707,1.0,26.27659574468085,75.73776186967049,17.222689075630264,94.6462378860729,66.94532208263834,35.650000000000006,41.91046059879026,68.15853658536585,61.78622668579627,50.83534510970059,55.63529013443221,96.55475946775843,50.124656342439536,46.34747175862706,4.115966386554622,68.64,48.702623191528254,72.36727592337067,56.627481974245,57.90880610545544,60.82041168623028,70.7637544795009,41.18601657407725,27.32832068266375,54.66935007340222,63.76781731208061,18.31916657471241,11.774871763626798,45.381992588066026,59.60474968144717,58.64723122597767,33.529364829207076
"Iran, Islamic Rep.",52.48669649395736,72,98.90313112015606,39.6,17.592096132798126,49.79884934770335,40.397984886649866,87.29217391304348,91.74037922918308,80.49532710280374,83.32028156621206,67.8918918918919,97.39498894620486,81.18828451882845,12.226407766990294,55.32765957446808,39.51158215686968,96.62511759172155,12.152694610778454,90.31354803115394,100.0,97.45529244839099,28.830214109603325,97.55879754928897,65.70193574719463,19.49911504424779,51.19525915443128,27.797412695234406,61.05772014554451,5.484428057388488,5.8103447371258,80.95423003648645,4.236926893059235,88.88888893645962,92.62352348776427,68.4007061545935,99.99999999999999,100.00000000000001,14.270714285714286,56.25531285063491,20.163318941960867,25.012765153925468,35.15323537406894,66.0729342049638,41.05550928891738,42.474548390695325,39.84097954122753,24.760254581638947,1.795713328868051,3.322168126311877,15.715297297246783,19.352986953999004,65.03538840683234,30.775959079283894,48.60737704918032,94.18481793107532,58.97035951050972,7.600000000000006,98.51572327044025,59.442993628903785,3.756079885404917,38.71428571428572,81.49224607236619,36.95713009824351,46.61895910780669,29.285714285714313,61.031914893617014,62.17139562149222,32.54411764705884,98.80164689312655,74.32300774055193,20.8,40.488524044800194,94.71951219512195,61.360114777618364,49.232240002825485,53.43181729073835,98.58137154554758,11.946406820950063,38.5706857290236,3.9495798319327733,69.25156556007803,61.21946843536361,66.90476878682902,60.040102342192824,36.22082713435593,61.91644643909438,67.63150678408729,40.61884596907856,21.03742117428393,48.13957484509885,53.58505914719501,53.904932261582985,60.103265893325954,47.21302280137475,68.55625742691244,59.80193997952171,18.15555746063548
Botswana,49.149135256338646,105,76.91389517906448,39.6,4.120970013847152,48.294285734845964,49.624685138539036,44.93739130434783,55.53704817480962,65.69158878504672,82.7540695116586,41.13513513513513,89.80766396462785,55.50627615062763,5.9339805825242715,55.32765957446808,32.13036696024591,54.366180620884286,37.34730538922157,72.36580636628683,92.52830188679246,94.87033499422145,21.50854141404726,84.640084718235,48.300025272968334,19.49911504424779,51.19525915443128,23.926966714864903,65.92838031707436,68.71796350163561,15.741379486626647,80.95423003648644,1.0753594768564447,59.33333520286321,92.62352348776427,-2.842170943040401e-14,50.54230941721752,64.352267,14.270714285714286,78.2052561721313,11.191875996427818,19.957446808510635,35.15323537406894,40.046579333757634,41.05550928891738,39.56744912179395,18.512709237445755,17.373275795976923,50.13529805760214,3.322168126311877,15.715297297246783,14.060326583868456,24.161077755606335,26.420971867007676,48.60737704918032,96.38780731268537,93.18701293678026,7.600000000000006,92.49685534591195,59.4429936289038,1.943803311590567,10.428571428571429,93.82022570298778,50.14337600476329,54.67546468401487,43.239999999999995,46.49787234042553,53.56741056682161,42.29411764705885,96.58526512070283,97.71954999954167,65.35000000000001,61.88415413821179,79.02439024390245,72.58106169296987,68.60253204579308,34.42199231587516,71.8300921187308,57.38768052897164,57.58198282776398,3.102521008403362,58.256947589532246,44.70099485857272,56.29115874022477,53.335560099691854,51.053784011337584,51.01073938916131,51.842636718765775,37.601650495635624,22.669503460035127,33.06314222393144,65.7249400831552,51.29455076213544,52.12439856577961,49.62482471920506,78.86631092243445,64.81346036506902,39.35739478837966
Peru,54.000602019142384,75,94.5198141493398,43.56,35.1783227293684,46.11284472624892,52.86649874055415,68.86956521739131,87.00172342665533,97.14953271028037,71.42982842058953,75.91891891891893,94.25792188651437,83.88075313807532,15.327766990291266,58.34680851063829,63.23988951799325,85.21636876763876,66.09880239520959,89.41935469134168,79.45283018867926,98.31474652804647,1.0,87.03265314376101,52.12992805988747,16.86548672566372,51.18124889439236,37.333144250040824,59.74291286815087,66.61912087188841,35.603447505788864,80.95423003648645,1.0341515122088276,73.5555522779319,74.18234701717601,83.11955234911416,90.69230445500348,65.46319,13.987857142857143,75.07510542218118,19.786161268479205,71.56382978723404,34.98702997415937,88.47787284478541,38.77949231262013,24.92045983775966,40.710477371357726,36.63399756582963,2.92297387809779,3.2448273917510413,17.66512166345501,5.327363855015969,40.00615731233658,22.623017902813302,50.7983606557377,86.09643627071257,88.25623788573569,7.600000000000006,92.70440251572327,53.10419863297612,21.838680381334672,24.571428571428573,95.03554419485116,19.626972313188418,34.089219330855016,50.5,76.82978723404254,92.65291083271923,27.39043082021539,96.54536473044777,53.95504166323191,31.937500000000004,32.77188781450071,88.6829268292683,73.00717360114777,45.26759035581983,34.51092793830574,95.54145342886386,27.61092744040369,50.14722764396292,4.357983193277311,69.0399070746699,64.52974792508309,71.14447667508094,51.087343891958504,56.05057110647108,49.59068360243891,61.30461425501045,54.77824860157656,18.77503165189526,37.8091786236292,60.650891385482744,55.88242717667802,59.80348638313986,54.73977794216104,59.29694573796502,57.38849428112946,27.372046092547972
Bhutan,51.37254659898658,81,96.33610568701081,39.6,27.640999239398894,50.074926228786794,88.77581863979849,41.1495652173913,79.72314836704425,71.70560747663552,87.3708754949406,54.513513513513516,88.42151805453206,62.962343096234314,4.139805825242719,55.32765957446808,51.33403211871919,80.09407337723424,62.541916167664674,79.19999823354898,96.26415094339623,66.86702806691312,28.55466982593332,81.02960018667927,49.15104788213876,19.49911504424779,51.19525915443128,12.566313932748074,23.410882152082213,70.7043016154583,14.189655330139631,74.73522208308566,1.020405981798988,44.88889082026072,100.00000000000001,77.59167966487553,74.15270876084912,61.81251,14.270714285714286,82.12828375634989,8.428528776403521,7.108510839178208,35.15323537406894,91.45328809796392,41.05550928891738,43.912243898297554,34.746745195288284,15.377300402820069,11.344273275284662,3.322168126311876,15.715297297246783,8.649970373574735,65.59384333322753,34.06751918158568,48.60737704918032,79.40203359882845,64.78510825964096,7.600000000000006,89.52201257861635,59.442993628903785,1.0,12.785714285714285,97.3239823330626,51.16903840428697,35.84237918215614,15.196551049569624,62.71702127659573,78.69878623052547,10.874680306905363,98.48051444077468,67.54107768420701,67.825,63.434518490931104,97.35365853658537,82.52367288378767,61.54120047810435,63.153373919710816,99.89866939611055,40.31633895945711,26.270970151818563,3.132773109243698,67.9680528435054,59.8450108615092,65.65180785449951,49.382786693390585,39.121275022702775,48.636432267353236,58.09105420072832,44.221226022146986,19.009714081260565,49.42291318799784,50.59571395282314,49.98833540250671,55.05484830938845,48.72475522862678,58.965424143962345,76.53287052931854,23.24002740683979
Algeria,53.147946669715004,79,97.02871825638302,39.6,12.556884822389895,51.34673256311709,43.63979848866498,78.85565217391304,91.74037922918308,80.03271028037383,94.3396392432908,62.54054054054055,89.00515843773029,68.76150627615064,16.288932038834954,55.32765957446808,58.67354856786908,90.10583254938852,36.75449101796408,83.9264510064348,92.52830188679246,89.35858013287447,26.468385370348027,95.71642437307092,58.149770718765915,19.49911504424779,51.19525915443128,28.489523052231824,36.38363686151675,8.936355843757283,50.03448393692548,80.95423003648645,4.192555691111471,86.22222058578893,68.16470292035272,69.11314580505527,99.99999999999999,100.00000000000001,14.270714285714286,67.13844312863627,3.348754382010809,11.53191489361702,35.15323537406895,66.1500857796604,41.05550928891738,29.972070414839884,18.093304401735892,29.536269378328228,1.0,3.322168126311876,15.715297297246787,2.618631576566899,72.02122949349675,30.775959079283894,48.60737704918032,81.96258277983218,78.43903285906211,7.600000000000006,91.25157232704403,59.4429936289038,35.41396638205587,10.428571428571429,91.58654345423099,53.609407561774304,44.37732342007435,20.8,81.04255319148935,78.20781134856301,31.79561316051843,92.27276913841516,85.1637437455392,31.937500000000004,43.430805355660134,98.45121951219512,78.68866571018651,45.15230904704334,50.135312409640264,99.39201637666325,53.8103358273882,38.22198632465814,3.9495798319327733,68.31435912819151,59.695359592940314,68.0229146490422,56.7312557989564,40.95964594618356,52.859826399084376,70.35228935358764,37.39632380781847,14.322534456432795,50.46818854065365,56.00053854629809,62.03617744600123,51.00755744140121,55.60741910438021,69.74404201482426,63.88397548734123,31.993967327993033
Mongolia,51.930929275039546,74,98.53987281623051,39.6,14.867057464128317,28.49613305540123,63.83879093198992,80.40521739130435,62.36071325351107,94.37383177570094,88.11130664320282,57.18918918918919,96.00884303610907,77.87447698744771,37.17825242718446,55.32765957446808,43.43155275124148,79.39557855126999,45.05389221556887,85.90645132774615,98.1320754716981,98.00675730684935,32.37295721848628,91.65072473025229,62.35557917669589,19.49911504424779,51.19525915443128,28.04233136003895,74.76865400553092,71.72754083214232,23.500000269061722,74.73522208308566,1.075264054916772,55.22222326164278,30.89412060905903,38.9287848927667,89.17193631756196,25.834447,14.270714285714286,100.00000000000001,20.909938112515782,33.01702087483507,35.15323537406894,77.0657680918258,41.05550928891738,27.48354765418052,27.207687538747678,19.504606395926444,13.068318821165438,3.322168126311876,15.715297297246783,7.7137424084752375,69.50307623530284,26.420971867007676,48.60737704918032,31.310805798296972,95.30151689145336,7.600000000000006,95.05660377358491,59.4429936289038,20.670847967887607,26.928571428571427,83.48810305111378,48.48109556415597,41.90483271375465,25.040723981900463,80.62127659574466,81.07825760071466,19.369809688581316,89.72187482337995,92.1523719904516,35.650000000000006,41.78168664933592,88.57317073170732,60.934002869440455,43.72324514157915,49.09681770280902,98.98669396110542,44.89664172611798,41.38720797900613,4.4941176470588236,69.06993640811525,57.3902906453393,69.41902528864783,59.180065438493806,54.554749709971915,29.063869308539527,57.31927440081907,51.2002452903605,16.287909748864855,48.177141717163614,44.73744089658344,58.390148456792105,55.208337239842606,55.42523729125408,67.08135216747095,59.82080243656817,30.259322450727648
Saudi Arabia,57.94350929043758,49,99.0,47.52,34.63004453839842,45.78016935489582,18.952141057934497,82.98782608695652,91.74037922918308,44.41121495327103,92.07479102507699,70.56756756756758,98.34340456890199,84.5020920502092,32.744077669902914,53.7127659574468,75.47935678201195,97.78927563499529,26.08383233532936,90.95225773362586,98.1320754716981,98.99256281005688,43.94592164470187,95.84762978959422,73.59568724228666,16.976991150442483,39.2515124712542,52.842401347981834,55.368926022453266,12.672000268341066,31.879310122155818,75.49041609632918,46.005495436252964,99.99999999999999,94.17647058823529,73.02262467081079,97.56501270926405,100.00000000000001,15.23714285714286,82.05901604103873,26.111597489699935,1.0,36.35877815192416,81.16093015673277,35.84786194746958,65.39304964321957,64.74953502789833,61.21523840175314,57.429336905559275,5.478933730760697,21.14799455957634,2.7985339684026114,74.22969208596587,42.929411764705875,64.10655737704919,93.48506507971129,24.69945409898557,12.880000000000004,90.62893081761007,56.3870002844326,29.358169253550425,3.357142857142857,58.38278463887356,68.96487049717175,64.70260223048327,20.8,75.77659574468083,51.86061690704285,12.58763505402165,99.0,86.63187280128705,51.73750000000001,69.40099217791655,98.34146341463415,78.68866571018651,77.75421519170217,80.48208500590054,98.48004094165813,34.82035844788585,26.538687625598307,3.9495798319327733,73.26,53.0836292034399,74.58013607243328,61.435050851389384,45.650610771452236,80.06065534149609,73.71529290186142,43.756363964477536,39.74466031959571,60.42188707590697,43.68817305956562,58.79136678519769,30.869963748008207,56.42093707587575,66.07316928510289,79.26928034885687,21.76954196847231
Lebanon,54.263271294657635,46,97.89811645162906,52.8,29.8177607431567,43.96597422999143,25.934508816120896,70.59130434782608,91.74037922918308,68.46728971962617,89.36568411790584,83.94594594594597,98.12453942520266,90.92259414225941,41.83029126213593,62.55957446808509,42.70177495806459,97.3236124176858,40.311377245508986,94.91225776712751,62.641509433962256,98.33626845011608,26.271563906166982,89.57876590753857,56.733919567088925,14.168141592920358,48.985140633292055,48.81461789051223,62.939682801204256,49.53217565949618,5.8103447371258,78.15561109938183,2.1610225954815783,78.55555225652506,98.05882352941178,81.74896484582564,99.99999999999999,100.00000000000001,10.381428571428572,67.42386289765983,15.985100881808856,5.002127609354384,36.151248203146245,77.1098450872949,41.086426969891114,6.8971881219335245,76.0018598884067,29.020860153397464,28.717347622237106,3.415704113339165,22.49770807052968,15.963567368086467,76.1335381467018,36.143734015345274,68.40737704918033,76.5301677627253,71.80892057843343,6.2800000000000065,91.45911949685535,56.76752183481358,15.985174134774512,12.785714285714285,88.54375776389217,72.03006847275972,50.66728624535317,1.0,49.44680851063829,59.826808737984734,1.0,94.89418593407156,87.27380742570111,22.037499999999998,30.086837994505018,96.8048780487805,84.93830703012912,51.66207196551529,59.84628972265803,99.4933469805527,22.866017052375152,43.53328898663922,3.9495798319327733,75.34905822581453,55.086202847650725,73.14901465308036,55.678966676187166,49.05048643754405,59.59179946047281,69.4513228672721,40.459768608192554,26.073462191132872,60.228216403742465,51.53969611371958,54.73727182214782,50.66473602480323,46.59419439334719,61.055997786590886,63.55274739173438,23.44962862364905
Suriname,54.468494089702865,67,96.14236793454025,43.55999999999999,38.848433656568915,50.153271667971424,40.397984886649866,83.84869565217392,86.05399226614979,75.86915887850468,71.29916410030796,70.56756756756758,87.9108327192336,77.0460251046025,12.495533980582525,58.34680851063829,72.51853691935374,94.76246472248354,50.68562874251497,86.60903224411368,73.84905660377359,97.89853181204543,30.719680704872225,78.24076534647364,49.62389025314864,16.86548672566372,51.18124889439236,28.1276523325136,61.692207807362806,53.00097088118031,40.568965990418896,75.3451613255093,1.0294185840010661,76.88888559699402,89.90588827694161,83.46658393250917,99.99999999999999,92.36234800000001,13.987857142857143,70.03468116059506,16.90740947136724,9.636170011885621,34.98702997415937,74.83547885413982,38.77949231262013,32.853412690727176,40.58772473651581,30.09446729363059,9.686537173476221,3.2448273917510413,17.66512166345501,11.182770845298464,27.973845947762214,29.76317135549872,50.7983606557377,76.34935577613913,90.43757708638432,7.600000000000006,90.21383647798743,53.10419863297612,1.0099347717009532,62.28571428571429,90.83528235602721,71.76481095564154,49.111524163568774,50.5,7.319148936170212,93.58048215601643,18.47058823529413,98.3103304912366,97.63015981657696,31.937500000000004,40.80755304407571,92.52439024390245,75.27977044476327,46.831147665496914,59.55400622851647,98.88536335721597,31.978771532973727,48.70234469036233,2.966386554621849,69.85118396727012,62.52858950133643,68.7355137468338,54.08826728943267,51.74699166739698,55.941397485978904,69.09622157586304,40.86337696412787,20.759265970693473,36.17845931966621,58.12897762084115,48.1093232942215,76.56049832087075,54.45519324227939,71.47035951436924,63.68853299771011,27.88250092598597
Vietnam,55.09502298242455,39,95.0889188657864,59.4,48.698508272004695,64.36701808653015,96.50629722921914,65.59826086956522,80.36760530311649,72.63084112149532,84.06071271447426,73.24324324324326,95.27929255711128,77.25313807531381,16.07106796116505,63.68297872340425,53.56508413067726,82.88805268109125,34.679640718562894,86.35354738853125,92.52830188679246,96.23511307713619,84.05765601002673,96.76690978409913,44.332845668659225,11.263716814159295,48.9185918981072,19.6966051421064,59.64269638358198,78.3984027809143,38.7068958187629,58.46734566992633,1.4414934593802537,75.55555566021117,95.341173508588,83.51321618676063,98.94230769123001,43.65888,10.075,77.32463694826495,8.909914346538386,35.544680047542485,38.18575041980652,93.15585156692161,43.74296925048047,32.02565369181031,49.00650960942344,52.1500368958897,13.466175485599464,4.042803674485437,24.953181870741997,14.336700213055561,71.91461651559406,29.76317135549872,70.19262295081967,60.31178397099775,68.86650512408008,10.240000000000004,87.16981132075472,55.372277217919056,1.1366031108881085,55.214285714285715,94.61207005581085,43.94224471568916,38.10408921933086,8.615384615384613,3.1063829787234036,98.55184756290136,4.154411764705884,90.07973060806744,58.64654790065438,25.750000000000004,46.44279278963503,95.59756097560975,81.10329985652798,48.46561441715418,59.951237803222796,94.93346980552712,28.8301722637898,48.59596038127138,3.8436974789915963,77.2444594328932,71.36142181365517,69.05500546185154,63.59580554203129,50.98238915905838,57.446074209393146,57.50020615987374,49.47730042992574,27.14015163442942,57.29013694063749,46.472763031692615,47.89289721652062,74.91317788504828,38.46398981840588,50.96023009114257,64.60628223538241,27.089943374684264
Bolivia,51.95480287557684,94,89.6763703375755,39.6,17.373472930897954,74.47850408772067,62.84130982367758,67.83652173913043,71.07984065322361,91.5981308411215,49.391113066432034,54.513513513513516,84.19012527634487,60.269874476987454,6.882330097087379,55.32765957446808,64.61604760939927,85.21636876763876,38.53293413173653,75.68709486995346,90.66037735849056,98.70015278590617,13.832601615332209,70.76963213656602,52.71429112026825,19.49911504424779,51.19525915443127,52.60541508588714,56.14894429839289,64.28867167265908,83.39655034171736,80.95423003648644,1.0170948404923483,44.77777716649383,80.58823529411767,65.26642057414809,89.95192306668525,73.56851800000001,14.270714285714288,72.19269435340695,12.702288722683665,56.60850983477653,35.15323537406895,88.08781040984377,41.05550928891738,28.430469678580288,39.50340979541228,14.91723501244239,10.217012726054923,3.322168126311876,15.715297297246787,4.848049046754172,19.317692912287924,26.623529411764707,48.60737704918032,96.03784844037177,91.35603159520004,7.600000000000006,97.33962264150944,59.4429936289038,12.222980431510317,24.571428571428573,95.44896888390691,28.657517118189908,37.4182156133829,26.300000000000004,52.6063829787234,49.5689452288091,31.417542016806735,93.8301319368511,79.11561539090599,29.462500000000002,41.39733799376621,85.9390243902439,81.81348637015782,38.81608118333828,38.944871721147166,75.47799385875128,59.935270575952686,45.335054076940224,4.357983193277311,64.63818516878776,64.20129667929528,60.480676249277444,51.11850864279196,67.47876228702859,42.12770243370128,62.49596242645163,50.96667466394954,16.707663097543243,31.51619979107765,64.99796001185727,56.33519890064118,60.01019872766774,38.91021218782107,68.12109644818794,55.978756502486384,36.54276928205674
Nicaragua,51.13678981837148,96,85.88637519039659,39.6,17.43544478135328,30.89794237765929,62.84130982367758,59.4,69.75301558239286,92.0607476635514,59.670039595248575,67.8918918918919,88.2756079587325,80.56694560669456,12.3673786407767,55.32765957446808,63.323296955417774,92.43414863593603,61.94910179640719,86.0980637511909,98.1320754716981,83.18321477015931,30.680315691263086,87.00546829662231,41.717093446462535,19.49911504424779,51.19525915443128,9.845694866809067,74.98366413315335,62.82451556782463,65.08620647904216,74.73522208308566,1.0445477325361585,64.33333518145638,74.76470588235294,83.91396930961896,76.62500159009399,46.02045900000001,14.270714285714286,71.41679627763176,4.744067843402648,31.542553191489358,35.15323537406894,80.64371406738519,41.05550928891738,26.6033792258174,17.592064476131434,16.164645511958426,1.8620227729403886,3.322168126311876,15.715297297246783,5.036382814422967,59.47615171206782,30.775959079283894,48.60737704918032,91.13397787437023,97.3808290377862,7.600000000000006,92.0125786163522,59.442993628903785,9.345208228800804,22.214285714285715,97.1499659069183,24.902649598094655,41.13197026022304,17.500000000000032,56.81914893617021,69.76680121549036,44.958254269449654,87.36866815760212,76.89201319004579,20.8,32.66726256478167,86.8170731707317,79.96700143472023,34.86330428010313,54.078821979447824,84.49641760491299,29.729772054985215,39.89005966406567,4.4941176470588236,62.74318759519829,55.3980767047724,69.63965544349657,52.21341106719772,57.49506062598298,46.71419626544849,52.08324278836001,44.09264600714922,12.327994317832752,46.28649594684401,65.37160230405213,53.600260158018926,59.682125810602,42.024114001995656,69.73964520569919,56.24141157638537,24.704649788703236
